,,2001,,,2001,,,2001,,,2001,,,2002,,,2002,,,2002,,,2002,,,2003,,,2003,,,2003,,,2003,,,2004,,,2004,,,2004,,,2004,,,2005,,,2005,,,2005,,,2005,,,2006,,,2006,,,2006,,,2006,,,2007,,,2007,,,2007,,,2007,,,2008,,,2008,,,2008,,,2008,,,2009,,,2009,,,2009,,,2009,,,2010,,,2010,,,2010,,,2010,,,2011,,,2011,,,2011,,,2011,,
,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quater,,,4th Quater,,,1st Quater,,,2nd Quater,,,3rd Quarter,,,4th Quarter,,,1st Quater,,,2nd Quater,,,3rd Quarter,,,4th Quarter,,,1st Quater,,,2nd Quater,,,3rd Quarter,,,4th Quarter,,
,,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  Compensation of Employees,3.892240853627272,4.786754121482727,-0.894513267855455,3.7035124632063825,3.988225731649267,-0.28471326844288436,3.713509977779939,4.786382748782095,-1.0728727710021557,3.123453264998907,2.9953697170787006,0.12808354792020626,2.6546733329773105,4.161527084771345,-1.5068537517940346,2.2816686460169553,3.1112133108131728,-0.8295446647962175,2.404085893891409,3.7965817458946045,-1.3924958520031954,1.6717110415777878,2.3943848934925227,-0.7226738519147349,2.738600546658235,4.189459393495962,-1.4508588468377273,2.4725034710173217,3.382698610725928,-0.9101951397086063,2.5473450692339674,4.388346070024694,-1.8410010007907265,1.795391971316369,3.0891963549427737,-1.2938043836264046,2.9235757805284095,4.760085241410282,-1.8365094608818726,2.5911047901782074,3.5668287776265166,-0.9757239874483092,2.610161858635361,4.473191996212569,-1.863030137577208,1.7856081937869452,3.0555828166934056,-1.2699746229064603,3.618889941870592,4.85881670638218,-1.2399267645115883,1.048919246604315,3.6864763492370427,-2.637557102632728,1.072043483811778,4.733411297416651,-3.6613678136048726,1.3145714286825259,3.125030870279801,-1.810459441597275,2.308588035630253,4.983839808248398,-2.675251772618145,1.0611763313536018,3.3488929205472515,-2.28771658919365,1.0917531781769492,5.481635076860565,-4.3898818986836154,1.257007163422874,2.894660593225558,-1.637653429802684,2.433871167907623,5.021903490161408,-2.5880323222537855,1.066688064458664,2.927951146383152,-1.861263081924488,1.0305141362950048,6.239322324052312,-5.208808187757307,1.255148117809527,2.734154162572108,-1.479006044762581,2.7592283153384116,7.128882903182095,-4.369654587843684,1.187455146278984,3.315266351467067,-2.127811205188083,1.1034949951386774,6.647319923385419,-5.543824928246742,1.374858931241928,3.0763821389340342,-1.7015232076921063,2.9927831019452067,7.321378023053136,-4.328594921107928,1.1220772094313172,3.2517010980224095,-2.1296238885910923,0.9893191983915561,3.462928492193293,-2.473609293801737,1.351641829603905,3.1662820252355046,-1.8146401956315996,3.803901070441003,7.943472550237706,-4.139571479796703,1.1879305871041865,3.537924680558343,-2.349994093454156,0.7375538183280663,2.9824013711746096,-2.2448475528465432,1.4290837050927445,3.590007727813728,-2.1609240227209834,4.749726079817618,8.608755315413633,-3.859029235596015,1.3141113956464756,4.095913561269864,-2.7818021656233882,0.6017130065529983,2.555988495256027,-1.9542754887030287,1.5085160342862478,4.027115687250315,-2.518599652964067
,  Direct Investment,0.75,26.010692821319367,-25.260692821319367,0.75,25.385036763639295,-24.635036763639295,0.75,26.223698073624142,-25.473698073624142,0.75,25.90559209035612,-25.15559209035612,0.6,23.545448512485788,-22.945448512485786,0.6,23.973545030812637,-23.373545030812636,0.6,24.91243555458182,-24.312435554581818,0.6,25.632025110208847,-25.032025110208846,0.6,21.626248292917197,-21.026248292917195,0.6,22.49405530150474,-21.89405530150474,0.6000000000000001,23.34615468365215,-22.746154683652147,0.6,24.175218348505794,-23.575218348505793,0.75,23.440005870397556,-22.690005870397556,0.8,23.875893303828047,-23.075893303828046,0.7,23.724969886346475,-23.024969886346476,0.75,23.95913093942791,-23.20913093942791,0.75,25.965121805730053,-25.215121805730053,0.75,28.25684029205176,-27.50684029205176,0.75,29.63773165558001,-28.88773165558001,0.5833333333333334,30.798701796639236,-30.215368463305904,0.75,73.05406489580514,-72.30406489580514,0.75,96.53450984047196,-95.78450984047196,0.75,97.60776990298339,-96.85776990298339,0.5833333333333334,95.14947318191894,-94.5661398485856,0.75,84.25937244069632,-83.50937244069632,0.75,89.93264729330903,-89.18264729330903,0.75,82.0445815668116,-81.2945815668116,0.5833333333333334,92.76298535932372,-92.17965202599039,1.5,115.69091295425832,-114.19091295425832,1.5,116.18653666413056,-114.68653666413056,1.5,117.82443548095655,-116.32443548095655,1.5416666666666665,120.16994891582088,-118.62828224915421,1.75,50.86983279731942,-49.11983279731942,1.75,51.1922151522542,-49.4422151522542,1.75,52.15091783031646,-50.40091783031646,1.75,75.35004182428611,-73.60004182428611,2.25,66.97357129110276,-64.72357129110276,2.25,67.13187503370867,-64.88187503370867,2.25,68.85094948975276,-66.60094948975276,2.25,99.93156262023382,-97.68156262023382,2.5,69.51612471628926,-67.01612471628926,2.5,72.34744061628497,-69.84744061628497,2.5,74.57247179874615,-72.07247179874615,2.5,168.56033590543473,-166.06033590543473
,  Interest and other charges,35.851395077376544,70.2941975624932,-34.44280248511665,18.449958352309125,59.49961425082744,-41.04965589851832,18.59028727213989,68.3417073703982,-49.75142009825831,17.562500158412668,56.325766474187915,-38.76326631577525,17.348013698463674,53.443982739242344,-36.09596904077867,16.856445977770765,50.98302259907523,-34.126576621304466,13.808617959794084,59.13585727499063,-45.32723931519654,15.896617864942762,52.7251329468001,-36.82851508185734,27.4760383124862,54.5169259096675,-27.0408875971813,43.5219620998389,51.8456322460586,-8.323670146219698,7.293375268359142,59.883603146845,-52.590227878485855,79.7131547714578,68.7572709092676,10.955883862190191,56.60659290281954,63.34325995013134,-6.736667047311798,40.379134045211885,69.79357664772499,-29.414442602513105,53.25097521355588,73.25349854677819,-20.002523333222307,-6.236702161587321,42.609664855365395,-48.84636701695271,-23.54967388411335,47.12516805370321,-70.67484193781657,-0.8615791450621799,48.76550729466161,-49.62708643972379,12.825772561361912,45.996598574358245,-33.17082601299633,37.06088612560916,61.89059916344527,-24.829713037836115,60.308621231915,72.76670631916407,-12.458085087249074,61.082377173790846,76.19610868920364,-15.113731515412795,84.86288357551372,80.39140873122244,4.471474844291279,96.37718048209268,91.64121316657517,4.735967315517513,55.40380927640092,103.86991214082943,-48.46610286442851,42.04615586624436,119.61627778752344,-77.57012192127908,128.83546852940287,106.73524509365262,22.10022343575025,214.1998465358293,110.78249149919182,103.41735503663747,148.54512942801483,92.54616530770689,55.998964120307946,10.407874694209191,132.44536920144355,-122.03749450723436,-122.8248448177394,98.70160380474285,-221.52644862248223,-80.57690006501142,126.67767799958466,-207.25457806459607,14.625552078385034,87.48970501544683,-72.86415293706179,105.8314868805484,100.61059073185363,5.220896148694763,39.898522819124,72.91870984863624,-33.02018702951224,-58.042973476358455,95.44554842603284,-153.4885219023913,6.895236405959313,170.66751879031324,-163.77228238435393,35.3767081259133,109.19715761892803,-73.82044949301473,306.5097047867283,214.90362820447092,91.6060765822574,-41.681224143164854,124.43312725301064,-166.1143513961755,101.86324901415018,207.41005267619238,-105.5468036620422,238.06260596394768,133.08934995750093,104.97325600644675,57.96216013866018,236.90882394574456,-178.94666380708438,50.52557465428426,131.89724465634578,-81.3716700020615

D.,CURRENT TRANSFERS,303.83060250323314,43.71225677930896,260.11834572392416,288.0563865833008,39.20035169904518,248.85603488425565,295.05896695698283,45.504356639077564,249.55461031790526,289.99664107728825,43.28744847024482,246.70919260704343,307.5903017551575,46.09306099515719,261.4972407600003,316.33285669069613,41.410930196415485,274.9219264942806,337.491949242826,51.97628897603838,285.5156602667876,356.8251809958255,50.74488857608462,306.0802924197409,365.66594814609596,51.147169226465316,314.5187789196306,363.2811312957032,50.13539049713939,313.1457407985638,369.54680308147215,54.278792356898556,315.26801072457357,351.33469626846096,53.073507472446096,298.26118879601484,492.5437571934375,56.60240714659389,435.9413500468436,420.1160801256525,48.65755717585668,371.4585229497958,469.4096236631835,56.910652535430565,412.4989711277529,211.93053901772652,51.54779402101208,160.38274499671445,511.57342979094426,57.75040628811984,453.8230235028244,484.77898715551066,49.205960804590916,435.57302635091975,473.9441616587734,62.54240593396007,411.4017557248133,590.7325950851377,63.419502866392094,527.3130922187456,573.4375427771864,63.1709189486194,510.26662382856705,524.9029308286437,48.994776015235985,475.9081548134077,587.1519010425484,69.09582939473205,518.0560716478163,576.0139212641084,76.18842620841093,499.82549505569744,641.9055826866456,68.28734407660787,573.6182386100378,606.8954353139228,49.972594391856894,556.9228409220659,634.8914522326763,73.16122747785374,561.7302247548225,714.6095844919122,96.31259204408022,618.2969924478319,799.939093260428,79.16094266424471,720.7781505961832,752.5610785190943,55.94248787006409,696.6185906490302,771.6441537307529,89.68714027108226,681.9570134596706,694.7780193307426,128.0068183978606,566.771200932882,791.233814068278,92.52796112207952,698.7058529461984,857.4235535047559,60.436613475491725,796.9869400292641,895.7885029900377,81.68608773011395,814.1024152599238,863.155666899144,168.42855755708794,694.727109342056,1006.7481678659202,113.92006792095665,892.8280999449636,1005.1837232134015,72.1698034030218,933.0139198103798,1029.1091642555136,82.90138256910775,946.2077816864058,1127.3696518313025,239.0993168568505,888.270334974452,1285.3096013047386,124.00523552087253,1161.3043657838662,1242.937416689571,113.21232194635479,1129.7250947432162,1290.8340129455614,93.22912183596131,1197.6048911096002,1385.3882768727854,231.21629302893365,1154.1719838438516
,Private,298.1993660648252,43.71225677930896,254.48710928551623,282.6882897431415,39.20035169904518,243.48793804409635,289.7189620217815,45.504356639077564,244.21460538270395,284.77520493917547,43.28744847024482,241.48775646893066,299.64732872084556,46.09306099515719,253.55426772568836,308.5756142301552,41.410930196415485,267.1646840337397,329.7413277118275,51.97628897603838,277.7650387357891,349.0995499680738,50.74488857608462,298.35466139198917,356.68827018831075,51.147169226465316,305.5411009618454,354.3247565946933,50.13539049713939,304.18936609755394,360.5439571721222,54.278792356898556,306.2651648152236,342.26983890492295,53.073507472446096,289.1963314324769,485.0437571934375,56.60240714659389,428.4413500468436,412.6160801256525,48.65755717585668,363.9585229497958,461.9096236631835,56.910652535430565,404.9989711277529,204.43053901772652,51.54779402101208,152.88274499671445,488.2058268045255,57.75040628811984,430.45542051640564,461.49722391641546,49.205960804590916,412.29126311182455,450.8845474347338,62.54240593396007,388.3421415007737,567.8991936911214,63.419502866392094,504.47969082472923,557.9385799447388,63.1709189486194,494.7676609961194,508.26484134902086,48.994776015235985,459.2700653337849,555.1928127432324,69.09582939473205,486.0969833485003,539.5631799322817,76.18842620841093,463.3747537238708,609.1075812239511,68.28734407660787,540.8202371473433,583.9375166304488,49.972594391856894,533.964922238592,620.0373232873998,73.16122747785374,546.8760958095461,688.4590672594256,96.31259204408022,592.1464752153454,787.0294654676973,79.16094266424471,707.8685228034526,717.9358460941188,55.94248787006409,661.9933582240548,743.9164698138779,89.68714027108226,654.2293295427957,669.1639200729245,128.0068183978606,541.1571016750639,780.647315515274,92.52796112207952,688.1193543931945,822.2664936301619,60.436613475491725,761.8298801546701,878.4457455977674,81.68608773011395,796.7596578676535,848.9399717713004,168.42855755708794,680.5114142142124,996.4540947279887,113.92006792095665,882.5340268070321,986.6635909903375,72.1698034030218,914.4937875873158,1021.2708765610495,82.90138256910775,938.3694939919417,1111.5894934198468,239.0993168568505,872.4901765629963,1273.7107932382671,124.00523552087253,1149.7055577173946,1232.859247706461,113.21232194635479,1119.6469257601061,1275.5545202557935,93.22912183596131,1182.3253984198323,1362.7171202430386,231.21629302893365,1131.500827214105
,   of whichTsunami related Inflows,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,40,,40,10,,10,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,General Government,5.631236438407928,0,5.631236438407928,5.368096840159285,0,5.368096840159285,5.34000493520128,0,5.34000493520128,5.221436138112799,0,5.221436138112799,7.942973034311914,0,7.942973034311914,7.757242460540931,0,7.757242460540931,7.750621530998497,0,7.750621530998497,7.725631027751714,0,7.725631027751714,8.977677957785211,0,8.977677957785211,8.956374701009839,0,8.956374701009839,9.00284590934993,0,9.00284590934993,9.06485736353803,0,9.06485736353803,7.5,0,7.5,7.5,0,7.5,7.5,0,7.5,7.5,0,7.5,23.367602986418774,0,23.367602986418774,23.281763239095174,0,23.281763239095174,23.059614224039564,0,23.059614224039564,22.83340139401634,0,22.83340139401634,15.498962832447699,0,15.498962832447699,16.63808947962278,0,16.63808947962278,31.959088299316036,0,31.959088299316036,36.45074133182662,0,36.45074133182662,32.79800146269451,0,32.79800146269451,22.957918683473938,0,22.957918683473938,14.85412894527657,0,14.85412894527657,26.150517232486514,0,26.150517232486514,12.909627792730717,0,12.909627792730717,34.625232424975486,0,34.625232424975486,27.727683916874977,0,27.727683916874977,25.614099257818065,0,25.614099257818065,10.58649855300396,0,10.58649855300396,35.15705987459394,0,35.15705987459394,17.342757392270343,0,17.342757392270343,14.21569512784357,0,14.21569512784357,10.294073137931482,0,10.294073137931482,18.52013222306399,0,18.52013222306399,7.83828769446424,0,7.83828769446424,15.780158411455641,0,15.780158411455641,11.598808066471616,0,11.598808066471616,10.078168983109904,0,10.078168983109904,15.279492689768055,0,15.279492689768055,22.67115662974667,0,22.67115662974667

,CURRENT ACCOUNT,1928.3707823939224,2008.3965778415454,-80.02579544762307,1730.8182755655164,1940.563235675448,-209.74496010993153,2206.6153499513966,2038.1722932297537,168.44305672164296,1591.3989384829006,1713.2887395728626,-121.88980108996202,1728.5127802354177,1741.624290671359,-13.111510435941227,1567.4976909362704,1873.1800977994599,-305.6824068631895,2087.3932887180154,1884.5477944179593,202.8454943000561,1977.6254887862153,2098.0287732593774,-120.4032844731621,1952.4600419194308,1926.2448729544913,26.215168964939494,1909.650730748267,1912.7778400264328,-3.12710927816579,2158.137947045666,2072.961417949763,85.17652909590288,2142.9127741278444,2322.3847321986614,-179.47195807081698,2879.5993863014482,2675.659317595603,203.94006870584508,2626.455921222239,2712.5001788460786,-86.04425762383971,1935.5066991510205,2822.963482511006,-887.4567833599856,1593.0098145559311,1470.5302983418978,122.47951621403331,2374.144473526454,2365.3657784515663,8.778695074887764,2260.5088859057514,2610.8605359073035,-350.3516500015521,2608.8110939575017,2839.6841226911693,-230.87302873366752,2739.24675873079,2817.3007761761965,-78.05401744540632,2552.1689874540502,2859.8387735677493,-307.66978611369905,2646.2846360896974,3208.8098842894124,-562.525248199715,2974.011323275672,3298.769510994714,-324.75818771904187,2907.777468540233,3211.370990353097,-303.5935218128643,2834.766856775934,3012.828117936884,-178.06126116095038,2895.241325535603,3380.7532014452845,-485.5118759096813,3261.4092755024676,3557.1365278134626,-295.727252310995,3470.866747443056,3911.773272623566,-440.90652518051,3332.9844837996698,4015.903931349231,-682.919447549561,3256.451021039935,4444.610143081726,-1188.1591220417913,3403.4491470215526,4461.020586192299,-1057.571439170746,3109.034637565879,4065.972379239799,-956.9377416739198,2942.126746140584,2955.2291621728464,-13.102416032262227,2923.821536426625,2826.8294380010466,96.9920984255782,3360.1456065695675,3104.8643951561726,255.28121141339489,3274.01356557961,3827.454454704362,-553.4408891247522,3770.960010653319,4012.2416925492425,-241.2816818959236,3275.2199787918607,3867.73790463225,-592.5179258403891,4289.546920530535,4048.1524708120915,241.39444971844387,4255.973447390192,4738.601436472074,-482.62798908188233,4884.816950121132,5395.085655716302,-510.2687055951701,4669.678650332371,5635.674806048963,-965.9961557165916,4840.52775826708,6284.351343770593,-1443.8235855035136,4918.741625687113,6614.028056981251,-1695.2864312941383

,CAPITAL AND FINANCIAL ACCOUNT,454.60662565417834,357.51830954035034,97.088316113828,516.7656271479112,343.61836990196554,173.1472572459457,638.6463666915683,549.7416975799699,88.90466911159842,612.7554139157605,409.8010476969361,202.95436621882442,458.42859482392333,399.66324217571923,58.7653526482041,520.1341196671398,409.80513413257114,110.32898553456863,549.0837162153612,489.27009973273385,59.81361648262731,715.3182470762779,500.52197226651606,214.79627480976183,646.8068369139338,432.7879711446021,214.01886576933168,578.1698794244929,432.74210698797253,145.4277724365204,830.7451560437371,442.45271513244273,388.29244091129436,476.3533061661367,502.23165671349295,-25.878350547356263,815.5596555033694,687.1786204446212,128.38103505874824,785.0200471071311,550.7630346210503,234.25701248608073,690.4078185709866,574.6232501343944,115.78456843659217,496.01247881851367,343.0449425590746,152.96753625943904,749.5042195438091,586.1431611182489,163.36105842556015,794.5955356007881,575.8556323116463,218.7399032891418,963.7538328677958,466.2028566324079,497.55097623538796,960.0233461414697,615.5247443434278,344.49860179804193,822.4084801647489,643.4616878004721,178.9467923642768,1006.4911960382824,401.1889759588042,605.3022200794783,1081.263972773915,712.9488336220501,368.31513915186486,1239.9936575712545,584.8467715081454,655.1468860631092,1336.033522927163,641.2471030890886,694.7864198380744,1303.9208886887125,859.34654052267,444.57434816604245,919.4952782454789,804.7978532485971,114.69742499688175,1676.295196709083,834.2785716109942,842.0166250980889,1491.6883695800511,668.1530336582105,823.5353359218407,2219.731324118351,1747.8413077017808,471.89001641657023,1518.0643048025443,498.34628312519743,1019.7180216773468,1445.41434130055,1987.3939264075211,-541.9795851069712,925.1752738632978,1073.6231060645093,-148.44783220121155,1415.0437333238224,1076.954601852963,338.08913147085946,2440.568131824626,912.8184422153982,1527.749689609228,2572.2535574282283,1695.524967004726,876.7285904235023,2086.7107873704476,1382.4684133958633,704.2423739745843,1663.5768406362395,1149.9730173419618,513.6038232942776,2042.3469555092813,1571.6607324772185,470.6862230320628,2920.128410224918,1732.013469235708,1188.1149409892098,2337.751194224119,1471.5852876439942,866.1659065801248,2505.7099536954397,1377.2190396753017,1128.490914020138,3052.350198816011,1992.1934352436588,1060.1567635723522,2826.1137104997656,1618.8730571780604,1207.2406533217052
,CAPITAL ACCOUNT,16.970125337207474,1.35192546740131,15.618199869806164,12.8247599732857,1.21238201131068,11.61237796197502,160.4436061843528,1.40735123626013,159.03625494809268,12.573470049531604,1.3387870660900458,11.234682983441559,17.777976329300657,1.4255585874790884,16.35241774182157,17.52323282298307,1.28075041844584,16.242482404537228,17.72473189664915,1.6075140920424242,16.117217804606724,17.87385856059592,1.5694295435902461,16.304429017005674,20.2314565988279,1.4718712131896499,18.75958538563825,20.1680195329907,1.4405790875403899,18.727440445450313,20.3171434134751,1.5687255368113,18.7484178766638,20.0862919180489,1.92144868471483,18.16484323333407,18.699936941347843,1.7505899117503265,16.94934702959752,17.968344243693437,1.5048729023460827,16.463471341347354,18.46625882488064,1.7601232742916668,16.706135550588975,15.865459990078039,1.5942616707529507,14.271198319325087,54.561005425583105,1.4005661557205722,53.16043926986253,65.17915542351587,1.961241519591285,63.21791390392458,81.875189676264,2.126117563225702,79.7490721130383,55.677691236534514,2.0118180646445833,53.66587317188993,48.97569964854597,1.5347599612862157,47.44093968725976,84.15737717588934,1.9525615440057473,82.20481563188359,78.85398815716067,2.308428913165411,76.54555924399526,87.07113628329425,2.6263701439120473,84.44476613938221,85.45866193959834,1.657232956292172,83.80142898330617,75.14106647830367,1.9903115328448855,73.15075494545879,47.13574918771616,2.4124448475674303,44.72330434014873,70.74641305853865,3.5987543636938524,67.1476586948448,56.83673297290188,1.9186562181123727,54.9180767547895,107.62668858048164,2.2282320731120913,105.39845650736954,72.85397244039872,2.9239808876194004,69.92999155277931,65.39922879610931,5.0164564640649,60.38277233204441,37.88246820989971,2.2441543205874277,35.638313889312286,88.79030024995552,2.405685267995191,86.38461498196033,62.75689851279894,2.6650961595177725,60.09180235328117,57.69071567308829,6.914881539998982,50.77583413308931,38.73676278261062,2.7635111990185464,35.973251583592074,56.14027365161478,2.8687938471487535,53.271479804466026,38.08386750877735,2.7071443540793467,35.376723154698006,49.410337685205626,10.165735790113658,39.24460189509197,40.75234298420438,2.9984234152457767,37.75391956895861,42.14951978681454,4.496025166414965,37.65349462039957,50.23865720122788,3.0931846061812625,47.14547259504662,51.44425830591641,9.632408092186534,41.81185021372987
,    Capital Transfers,16.970125337207474,1.35192546740131,15.618199869806164,12.8247599732857,1.21238201131068,11.61237796197502,12.8436061843528,1.40735123626013,11.436254948092671,12.573470049531604,1.3387870660900458,11.234682983441559,17.777976329300657,1.4255585874790884,16.35241774182157,17.52323282298307,1.28075041844584,16.242482404537228,17.72473189664915,1.6075140920424242,16.117217804606724,17.87385856059592,1.5694295435902461,16.304429017005674,20.100998487689342,1.484371213189649,18.61662727449969,20.037561421852143,1.453079087540389,18.584482334311755,20.186685302336542,1.5812255368112988,18.605459765525243,19.95583380691034,1.9339486847148288,18.021885122195513,18.699936941347843,1.7505899117503265,16.94934702959752,17.968344243693437,1.5048729023460827,16.463471341347354,18.46625882488064,1.7601232742916668,16.706135550588975,15.865459990078039,1.5942616707529507,14.271198319325087,54.561005425583105,1.4005661557205722,53.16043926986253,65.17915542351587,1.961241519591285,63.21791390392458,81.875189676264,2.126117563225702,79.7490721130383,55.677691236534514,2.0118180646445833,53.66587317188993,48.97569964854597,1.5347599612862157,47.44093968725976,84.15737717588934,1.9525615440057473,82.20481563188359,78.85398815716067,2.308428913165411,76.54555924399526,87.07113628329425,2.6263701439120473,84.44476613938221,85.45866193959834,1.657232956292172,83.80142898330617,75.14106647830367,1.9903115328448855,73.15075494545879,47.13574918771616,2.4124448475674303,44.72330434014873,70.74641305853865,3.5987543636938524,67.1476586948448,56.83673297290188,1.9186562181123727,54.9180767547895,107.62668858048164,2.2282320731120913,105.39845650736954,72.85397244039872,2.9239808876194004,69.92999155277931,65.39922879610931,5.0164564640649,60.38277233204441,37.88246820989971,2.2441543205874277,35.638313889312286,88.79030024995552,2.405685267995191,86.38461498196033,62.75689851279894,2.6650961595177725,60.09180235328117,57.69071567308829,6.914881539998982,50.77583413308931,38.73676278261062,2.7635111990185464,35.973251583592074,56.14027365161478,2.8687938471487535,53.271479804466026,38.08386750877735,2.7071443540793467,35.376723154698006,49.410337685205626,10.165735790113658,39.24460189509197,40.75234298420438,2.9984234152457767,37.75391956895861,42.14951978681454,4.496025166414965,37.65349462039957,50.23865720122788,3.0931846061812625,47.14547259504662,51.44425830591641,9.632408092186534,41.81185021372987
,         General Government (Other),10.458010528471865,0,10.458010528471865,9.969322703152958,0,9.969322703152958,9.917152022516664,0,9.917152022516664,9.69695282792377,0,9.69695282792377,14.7512356351507,0,14.7512356351507,14.406307426718875,0,14.406307426718875,14.394011414711498,0,14.394011414711498,14.347600480110327,0,14.347600480110327,16.448544778744,0,16.448544778744,16.4089815875897,0,16.4089815875897,16.4952852602213,0,16.4952852602213,16.6490208179992,0,16.6490208179992,13.75,0,13.75,13.75,0,13.75,13.75,0,13.75,13.75,0,13.75,36.42221371942934,0,36.42221371942934,36.288418497708946,0,36.288418497708946,35.942163089800026,0,35.942163089800026,35.58957356463686,0,35.58957356463686,28.78378811740287,0,28.78378811740287,30.89930903358517,0,30.89930903358517,59.35259255587264,0,59.35259255587264,67.69423390196371,0,67.69423390196371,60.91057414500409,0,60.91057414500409,42.636134697880166,0,42.636134697880166,27.586239469799352,0,27.586239469799352,48.56524628890353,0,48.56524628890353,23.975023043642764,0,23.975023043642764,64.30400307495448,0,64.30400307495448,51.49427013133925,0,51.49427013133925,47.56904147880499,0,47.56904147880499,19.6606401698645,0,19.6606401698645,65.29168262424591,0,65.29168262424591,32.20797801421635,0,32.20797801421635,26.400576665995203,0,26.400576665995203,19.117564399015613,0,19.117564399015613,34.39453127140455,0,34.39453127140455,14.556820004005019,0,14.556820004005019,29.306008478417624,0,29.306008478417624,21.540643552018715,0,21.540643552018715,18.716599540061257,0,18.716599540061257,28.376200709569247,0,28.376200709569247,42.10357659810096,0,42.10357659810096
,         NGOs,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,15,0,15,24.88679516891915,0,24.88679516891915,41.42418111211663,0,41.42418111211663,16.509142806141675,0,16.509142806141675,16.59212205152147,0,16.59212205152147,48.850536318971415,0,48.850536318971415,13.041268243285298,0,13.041268243285298,15.759650181226506,0,15.759650181226506,20.54518411619881,0,20.54518411619881,27.438126899029676,0,27.438126899029676,13.349136485042802,0,13.349136485042802,18.115099306735388,0,18.115099306735388,27.79011447140483,0,27.79011447140483,37.103746719637265,0,37.103746719637265,13.920537610920684,0,13.920537610920684,13.660441858945418,0,13.660441858945418,13.160996415121282,0,13.160996415121282,16.369107289090834,0,16.369107289090834,21.764463042604916,0,21.764463042604916,26.18888375235644,0,26.18888375235644,13.11675899995942,0,13.11675899995942,13.187154045956508,0,13.187154045956508,13.314338739161837,0,13.314338739161837,13.453885412628711,0,13.453885412628711,10.845017288786071,0,10.845017288786071,12.751848059648236,0,12.751848059648236,9.10691128910069,0,9.10691128910069,0.9075101913394488,0,0.9075101913394488
