<new sheet>
sheet_name: Anual BOP (1995-2011)
 ,BALANCE OF PAYMENTS (provisional data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,(US$ MILLION),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1996,,,1997,,,1998,,,1999,,,2000,,,2001,,,2002,,,2003,,,2004,,,2005,,,2006,,,2007,,,2008,,,2009,,,2010,,,2011,,
,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,,Annual,,
,,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net,Credit,Debit,Net
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,       Portfolio Investment,76.78121859336787,70.14722708363348,6.633991509734386,139.94285110310508,126.84987986126924,13.09297124183584,69.80508244755715,93.48273260744747,-23.67765015989032,72.01532183712865,84.83529797267191,-12.819976135543257,19.333359891394224,64.06779228262772,-44.7344323912335,23.633881659580027,34.675371410781764,-11.041489751201738,77.984666135112,52.63209754218295,25.352568592929046,144.8162921898287,143.21420968944759,1.6020825003811012,111,100,11,275.87124675547153,215.45592786016473,60.4153188953068,354.51521836129206,303.84795115331104,50.66726720798101,422.9299027914151,322.0092418315117,100.92066095990339,547.9864602819761,487.9746636884997,60.01179659347639,375.0642889565024,381.4994270257014,-6.435138069198956,818.8085334594145,1048.5413951672856,-229.73286170787105,451.7418422997506,623.1504516782871,-171.40860937853654
,       Other Private Short-term,696.4046559153658,671.3654956746477,25.039160240718047,225.64077628763113,245.815476654948,-20.17470036731686,183.24937914750572,175.22875933857506,8.020619808930661,37.85462882262681,47.452739622272716,-9.598110799645909,270.33508333333333,170.145,100.19008333333332,638.05975,680.1137500000001,-42.05400000000009,844.76925,777.037625,67.73162500000001,758,739.373825,18.62617499999999,1031,1003,28,772.137725,756.0404,16.09732500000007,691.5305000000001,721.0615,-29.53099999999995,867.95225,847.9205,20.031750000000102,2216.0425,1622.0575,593.9850000000001,1762,1534.2316666666666,227.76833333333343,1237.4825,2269,-1031.5175,2422.201,2665,-242.79899999999998

,Commercial Banks,208.2,141.6,66.6,132.7,326.59999999999997,-193.89999999999998,515.3,563.6,-48.30000000000007,248.5,368.5,-120,422.6,389.6,33,566.1,312.1,254,396.20000000000005,436.29999999999995,-40.09999999999991,305.4999999999999,401.30000000000007,-95.80000000000018,402,554,-152,946.0100000000002,846.4500000000003,99.55999999999995,1253.8999999999999,664.5999999999999,589.3,1104.8000000000002,1021.547,83.25300000000016,1023.1,997.6,25.5,602.9899999999998,1135.6899999999996,-532.6999999999998,1778.7600000000004,715.1600000000003,1063.6000000000001,2218.0299999999997,1246.92,971.1099999999997
,       Commercial Bank - Assets ,117.9,113.6,4.300000000000011,0,323.3,-323.3,385.6,205.6,180.00000000000003,167.6,186.8,-19.200000000000017,126.5,267,-140.5,317.6,134.6,183.00000000000003,253.60000000000002,149.19999999999993,104.40000000000009,167.10000000000002,260.9000000000001,-93.80000000000007,143,497,-354,353.5,576.45,-222.95000000000005,707.5999999999999,411,296.5999999999999,468.70000000000005,749.247,-280.5469999999999,513.1,302.9,210.20000000000005,365.05999999999995,800.1399999999999,-435.0799999999999,712.0000000000002,463.23000000000025,248.76999999999998,1218.78,1035.85,182.93000000000006
,       Commercial Bank - Liabilities,90.3,28,62.3,132.7,3.2999999999999545,129.40000000000003,129.7,358,-228.3,80.9,181.7,-100.79999999999998,296.1,122.6,173.50000000000003,248.5,177.5,71,142.60000000000002,287.1,-144.5,138.39999999999986,140.4,-2.000000000000142,259,57,202,592.5100000000002,270.0000000000002,322.51,546.3,253.5999999999999,292.70000000000005,636.1000000000001,272.3,363.8000000000001,510,694.7,-184.70000000000005,237.92999999999984,335.5499999999997,-97.61999999999989,1066.7600000000002,251.93000000000006,814.8300000000002,999.25,211.07000000000016,788.1799999999998

 ,Central Government,457.09695137645343,239.09805584848658,217.99889552796685,500.3172768734629,261.7377196269039,238.57955724655898,492.9112715088144,290.0907182126196,202.82055329619482,380.9970964963204,318.89872121559074,62.09837528072967,354.52675779139656,307.88902967706815,46.63772811432841,575.378187199216,326.48372495878795,248.89446224042803,541.6234620380612,379.72218404978906,161.90127798827217,913.7480928951293,358.61668430137,555.1314085937593,770,331.4,438.6,747.3649206364935,193.85921148865842,553.5057091478351,931.8008967143628,441.2667865297629,490.5341101845999,1759.34559649321,715.246658057731,1044.0989384354789,1568.047666830913,1529.432940314739,38.61472651617396,3571.629664477014,1362.3016714559822,2209.327993021032,3638.184931035026,1311.5007941514846,2326.684136883541,4179.455436657421,1709.5803267826993,2469.8751098747216
,       Long-term  ,424.2969513764534,140.2980558484866,283.99889552796685,332.5172768734629,148.9377196269039,183.57955724655898,471.1539671725763,157.872591927109,313.2813752454673,350.7948280610107,173.52992596805632,177.2649020929544,352.96357574336656,199.22037702395974,153.74319871940682,423.2712768785501,207.94796313201266,215.32331374653745,486.3687059791763,213.2575529045248,273.1111530746515,806,246,560,714,284.4,429.6,747.3649206364935,193.85921148865842,553.5057091478351,931.8008967143628,441.2667865297629,490.5341101845999,1289.87559649321,617.846658057731,672.028938435479,1059.067666830913,807.1129403147388,251.9547265161741,1780.149664477014,939.8233419888546,840.3263224881595,2460.104931035026,664.5906311517592,1795.5142998832666,3025.9754366574216,789.2403267826992,2236.735109874722
,       Other Long-term,32.8,98.8,-66,167.8,112.8,55.000000000000014,21.757304336238143,132.2181262855106,-110.46082194927246,30.202268435309705,145.36879524753445,-115.16652681222475,1.5631820480299872,108.66865265310842,-107.10547060507844,152.10691032066586,118.53576182677529,33.571148493890576,5.254756058884918,166.46463114526426,-161.20987508637936,107.74809289512929,112.61668430137,-4.868591406240711,56,47,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0
,       Short - term,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,469.46999999999997,97.4,372.06999999999994,508.98,722.32,-213.34000000000003,1791.48,422.47832946712765,1369.0016705328724,1178.08,646.9101629997255,531.1698370002745,1153.48,920.3400000000001,233.13999999999987
,                Treasury Bills,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,469.46999999999997,97.4,372.06999999999994,508.98,722,-213.01999999999998,555.62,262.43674925212997,293.18325074787003,743.0600000000001,579.9955791163356,163.0644208836644,738.91,648.04,90.87
,                Treasury Bonds,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,1235.8600000000001,160.04158021499762,1075.8184197850026,435.02,66.91458388338968,368.1054161166103,414.57000000000005,272.29999999999995,142.2700000000001


,MONETARY SECTOR,283.7,215.90937535320737,67.79062464679262,644.8384272,807.6904271999999,-162.85199999999998,607.0296586639319,643.829658663932,-36.80000000000018,682.7379962430148,419.53799624301496,263.1999999999998,1102.8999999999999,581,521.8999999999999,853.5,1073,-219.5,988.4999999999998,1233.4999999999998,-245,818.9999999999998,1321.3999999999999,-502.4000000000001,1496.4,1291.2,205.20000000000005,1396.1,1897.5822284861647,-501.4822284861648,2279.3999999999996,2482.9999999999995,-203.5999999999999,2614.6000000000004,3144.9999999999995,-530.3999999999992,3587.4300000000003,2202.66,1384.7700000000004,3716.209999999999,6441.81,-2725.6000000000013,2816.245000000001,3737.2129999999997,-920.9679999999989,5964.339999999998,4903.359999999999,1060.9799999999996
,Government - Assets ,0,5.4,-5.4,16.2,12.5,3.6999999999999993,12.2,13.1,-0.9000000000000004,11.6,11.6,0,27.9,18.9,9,19,74.7,-55.7,75.39999999999999,42.699999999999996,32.699999999999996,9.1,18.4,-9.299999999999999,34.4,74.4,-40.00000000000001,49.099999999999966,85.89999999999998,-36.80000000000001,39.89999999999999,36.7,3.1999999999999886,66.3,37.2,29.099999999999994,39.3,41.16,-1.8599999999999994,40.09,52.59999999999997,-12.50999999999997,63.22,38.09999999999998,25.12000000000002,552.8600000000001,1080.3500000000001,-527.49
,Government - Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Central Bank - Assets,224,92.9,131.1,386.4,481.2,-94.80000000000001,302.2,256.7,45.5,415,70.50000000000023,344.4999999999998,717.8,124.7,593.0999999999999,363.8,597.4,-233.59999999999997,323.9999999999998,749.8999999999999,-425.9000000000001,256.5999999999999,876.1999999999998,-619.5999999999999,734,561,173,672,1173.5,-501.5,1141.4999999999995,1216.6999999999996,-75.20000000000005,1230.4,1930.6999999999994,-700.2999999999993,2127.23,1018.7,1108.53,1318.61,5091.79,-3773.1800000000003,787.4850000000006,2898.6929999999998,-2111.207999999999,3104.49,2128.2299999999987,976.2600000000011
,Central Bank - Liabilities ,59.7,70.8,-11.099999999999994,242.2384272,247.9311,-5.692672799999997,292.6296586639319,291.3412344843897,1.2884241795421758,256.1379962430147,237.79638266942408,18.34161357359062,357.2,340,17.19999999999999,289.9,322.8,-32.900000000000034,323.09999999999997,296.3,26.799999999999955,434.6999999999999,394.3999999999999,40.299999999999955,728,548.4,179.60000000000002,526,599.0341485836321,-73.03414858363215,1098,1085.9,12.099999999999909,1317.9,1173.5,144.4000000000001,1420.9,1066.1,354.8000000000002,1191.11,1202.48,-11.370000000000118,1307.3400000000001,754.36,552.9800000000001,1823.4699999999991,1683.5199999999995,139.9499999999996
,Transactions with IMF,0,46.80937535320735,-46.80937535320735,0,66.0593272,-66.0593272,0,82.68842417954227,-82.68842417954227,0,99.64161357359066,-99.64161357359066,0,97.4,-97.4,130.8,78.1,52.70000000000002,134.4,55.99999999999998,78.40000000000003,118.59999999999997,32.40000000000001,86.19999999999996,0,107.4,-107.4,149,39.14807990253257,109.85192009746743,0,143.69999999999996,-143.69999999999996,0,3.5999999999999943,-3.5999999999999943,0,76.7,-76.7,658.12,94.94000000000001,563.18,658.2,46.059999999999995,612.1400000000001,483.52,11.259999999999998,472.26
,Allocation of SDRs,,,0,0,,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.28,0,508.28,0,0,0,0,0,0
,Valuation Adjustments,,,0,0,,0,,,0,,,0,,,0,0,0,0,131.6,38.6,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Monetary Gold,,,0,0,,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Errors & Omissions,,,80.27320537713592,,,-46.27460902989441,,,-151.24481090864492,,,-72.78066547113383,,,101.28410686037932,,,-99.36896463365906,,,37.64747799707487,,,-148.3111380816858,,,-189.11324731954494,,,-72.1715363094886,,,-105.56429381341104,,,-165.47090353694102,,,727.6539615272313,,,345.75041601566267,,,-880.6462141903846,,,-707.6593593849047

, Overall Balance,,,-67.79062464679262,,,162.85199999999998, , ,36.80000000000018,,,-263.1999999999998,,,-521.8999999999999,,,220.1,,,,,,,,,,,,501.39999999999986,,,203.5999999999999,,,530.5000000000005,,,-1384.77,,,2725.3,,,920.9679999999992,,,-1060.5799999999997

