,Item,,,,,31st Dec - 2012,,31st Dec - 2013,,31st Mar - 2014,,30th Jun - 2014,,30th Sep - 2014,,31st Dec - 2014,,31st Mar - 2015,,30th Jun - 2015,,30th Sep - 2015,,31st Dec - 2015,,31st Mar - 2016,,30th Jun - 2016,,30th Sep - 2016,,31st Dec - 2016,,31st Mar - 2017,,30th June - 2017,,30th Sep - 2017,,31st Dec - 2017,,31st Mar - 2018,,30th June - 2018,,30th Sep - 2018,,31st Dec - 2018,,31st Mar - 2019,,30th June - 2019,,30th Sep - 2019,,31st Dec - 2019,,31st Mar - 2020,,30th June - 2020,,30th Sep - 2020,,31st Dec - 2020,,31st Mar - 2021,,30th June - 2021,,30th Sep - 2021,,31st Dec - 2021,,31st Mar - 2022,,30th June - 2022,,30th Sep - 2022,,31st Dec - 2022,,31st Mar - 2023,,30th Jun - 2023,
,,,,,,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities,Assets,Liabilities

,          Claims on monetary authorities,,,,,1380.8624603465848,,2843.235929886713,,1051.624282402211,,1812.5751930417216,,1310.3887601161603,,1797.7913814529677,,1348.5152848884027,,1862.249890896319,,2882.5258946302447,,2166.8287348508425,,1227.1457780338192,,1101.1532387161612,,1687.354348869232,,801.722365392546,,647.6620031949774,,2798.6929848714803,,1927.292181828178,,1660.2399283271432,,908.37363063146,,2983.83531264294,,1670.1638148170512,,2126.092951799676,,985.191830571926,,3252.991611394595,,1541.1410152006617,,1952.2761460546128,,2239.9433788401616,,869.1642305086568,,1866.6686175733691,,860.7020253060509,,835.898251898504,,776.6632711547965,,1035.0277419168704,,898.9174362706333,,62.16678134801998,,109.92692471823781,,221.65829856832943,,372.76489917649315,,639.9264863672968,,824.2159010695752,
,          Claims on other entities,,,,,630.7677582016628,,465.4365066163683,,2457.585425314999,,2363.6144045208907,,2884.6153126532586,,1997.2659124729496,,1350.844615910243,,1213.6121545341232,,398.56283613023265,,1744.5560356978028,,1813.3370908970348,,1242.0486607435291,,1628.1632608138514,,1842.2435418238747,,1290.7103447796549,,1048.7175098826074,,1070.6218410782353,,1377.0946205175187,,693.7129858684743,,631.0831483292702,,152.09504047453493,,-100.07357904361925,,1975.777966092328,,930.1186656124491,,1233.0391631903026,,435.19060886839014,,79.77649938336026,,943.199819650195,,938.6033951327674,,1349.5634481186905,,764.7256312630333,,2209.376834463626,,730.0775037835326,,1830.3976137946488,,1598.3311261176325,,1606.0192243860704,,1432.4095559442087,,1461.682582579614,,1961.7642106857984,,2773.037953502196,
,     Securities,,,,,4289.532937398947,,3213.438277699174,,3570.0920285975203,,3964.6566500649265,,3643.229215155016,,3442.155107486841,,3196.5210050413843,,3531.449185542259,,2627.9967867973965,,2558.9968007591856,,2220.058458659972,,1935.4693690087436,,2119.6226365915613,,2478.259017035247,,2224.69354000866,,2154.709421928669,,3289.9502677476494,,3920.638644608354,,4752.598881176335,,4778.566327160744,,4513.965603212718,,4006.334855074317,,3776.0363099083124,,3707.7802512186763,,3861.9216318773065,,4226.547856314809,,4808.494515325744,,4430.201644890517,,3384.8489172442896,,2973.5841624594946,,2016.165499115208,,615.8367118002159,,365.29101778004474,,43.99579465015382,,42.084461540033445,,30.7814467000224,,29.71699780005512,,29.928740960039654,,30.498066600037824,,89.69519905002753,
,         Debt securities,,,,,4289.532937398947,,3213.438277699174,,3570.0920285975203,,3964.6566500649265,,3643.229215155016,,3442.155107486841,,3196.5210050413843,,3531.449185542259,,2627.9967867973965,,2558.9968007591856,,2220.058458659972,,1935.4693690087436,,2119.6226365915613,,2478.259017035247,,2224.69354000866,,2154.709421928669,,3289.9502677476494,,3920.638644608354,,4752.598881176335,,4778.566327160744,,4513.965603212718,,4006.334855074317,,3776.0363099083124,,3707.7802512186763,,3861.9216318773065,,4226.547856314809,,4808.494515325744,,4430.201644890517,,3384.8489172442896,,2973.5841624594946,,2016.165499115208,,615.8367118002159,,365.29101778004474,,43.99579465015382,,42.084461540033445,,30.7814467000224,,29.71699780005512,,29.928740960039654,,30.498066600037824,,89.69519905002753,

,Total Assets / Liabilities,,,,,9192.503262321237,45601.71394437994,9455.915826318618,47808.43620668167,10458.855305329456,49583.005835457334,11750.041530906507,51704.60505850849,11351.244707818096,52166.59945595784,11185.866351351246,52811.21438015814,9678.335697392904,51502.865592600945,10372.633068935254,52933.67559412803,9629.928134608741,52398.61428064876,10734.292192886776,53740.23542108886,9800.122055331603,52932.65423584231,8943.324217741869,53326.9881266136,10773.130779607978,56114.543793825214,10266.063630642388,54857.431824122425,9289.60798200707,54608.35104186554,11321.905500562716,57908.546506363164,11856.111853578175,58271.1619221675,12703.939179632893,60560.5633240037,11907.575871925614,61334.51457326015,13710.904794587455,62927.36619846536,12090.633368405319,61923.77878082773,12097.678917882218,61389.615400741895,13040.986312527497,63187.587910620125,14051.13089692981,64219.54412770203,12928.522693196235,64272.14213836832,12985.375993025526,64147.778924901264,13213.788754458481,57597.49267371838,11985.28380485995,58287.39832429892,11626.28368276202,59354.732367326,10882.747354537014,58574.114178392956,8942.463962817581,58773.05386367916,9322.172686944028,60410.727891601084,8711.898843746092,62421.18470452829,8757.546958192392,63967.22441707007,8073.077346173435,59978.85262275626,8316.551657077365,57463.90244593912,8857.695917573134,57577.68968849347,8829.968408146093,58861.905777880085,9688.641364737296,59832.00406900347,10857.766653341314,61518.50857112688
,Total Assets / Liabilities,,,,,,-36409.2106820587,,-38352.52038036305,,-39124.15053012788,,-39954.56352760198,,-40815.35474813974,,-41625.3480288069,,-41824.52989520804,,-42561.04252519277,,-42768.686146040025,,-43005.943228202086,,-43132.53218051071,,-44383.663908871735,,-45341.413014217236,,-44591.36819348004,,-45318.743059858476,,-46586.64100580045,,-46415.05006858932,,-47856.624144370806,,-49426.93870133454,,-49216.461403877904,,-49833.14541242241,,-49291.93648285967,,-50146.60159809263,,-50168.41323077222,,-51343.61944517208,,-51162.40293187574,,-44383.7039192599,,-46302.11451943897,,-47728.448684563984,,-47691.36682385594,,-49830.58990086158,,-51088.55520465705,,-53709.2858607822,,-55209.67745887768,,-51905.775276582826,,-49147.35078886176,,-48719.99377092034,,-50031.93736973399,,-50143.362704266176,,-50660.74191778556

,Memorandum items ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,IIP - Instrumentwise Breakdown ,,,,,9192.503262321237,45601.71394437994,9455.915826318618,47808.43620668167,10458.855305329458,49583.005835457334,11750.041530906503,51704.605058508496,11351.244707818092,52166.59945595785,11185.866351351247,52811.21438015815,9678.335697392904,51502.86559260095,10372.633068935254,52933.67559412803,9629.928134608741,52398.61428064877,10734.292192886776,53740.235421088866,9800.122055331603,52932.6542358423,8943.324217741869,53326.9881266136,10773.130779607978,56114.54379382521,10266.063630642388,54857.43182412243,9289.607982007072,54608.35104186554,11321.905500562714,57908.546506363164,11856.111853578173,58271.16192216751,12703.939179632895,60560.56332400369,11907.575871925614,61334.51457326015,13710.904794587452,62927.36619846536,12090.633368405317,61923.77878082773,12097.678917882216,61389.615400741895,13040.986312527499,63187.58791062012,14051.13089692981,64219.544127702015,12928.522693196233,64272.14213836831,12985.375993025524,64147.77892490126,13213.78875445848,57597.49267371837,11985.28380485995,58287.39832429892,11626.283682762021,59354.732367325996,10882.747354537014,58574.11417839295,8942.46396281758,58773.05386367916,9322.172686944026,60410.727891601084,8711.89884374609,62421.1847045283,8757.546958192392,63967.22441707009,8073.077346173435,59978.852622756254,8316.551657077365,57463.90244593913,8857.695917573132,57577.68968849347,8829.968408146093,58861.90577788009,9688.641364737296,59832.004069003466,10857.766653341316,61518.50857112688
,Equity and Investment Fund Shares,,,,,471.80012596053564,8498.812531754906,536.8734557343763,7903.1559020869445,553.7334548445032,7846.556318787681,570.8017872879634,8338.701299738226,587.4284530647569,9188.348593304298,603.6967855082171,9897.141788743174,617.2308599422563,9286.197130184117,630.4776910558958,9288.062566610934,643.7245221695352,8956.834677470664,813.5821191975871,8900.840214609947,893.0333783814568,8142.82101171857,972.4000001924577,8321.378485666943,1051.7666220034587,8612.875700982171,1213.9452438144594,8439.45514934711,1324.4524191753583,8388.642298124441,1338.1526017297244,9097.694987365498,1351.8527842840906,8806.237275232354,1365.5529668384568,8956.621569142473,1377.618705219981,9583.686257441525,1389.684443601505,9631.688605731737,1401.7501819830293,9242.299672505724,1413.8159203645534,8977.805024002166,1426.8403416741507,8714.381877481985,1439.864762983748,8595.468638635919,1452.8891842933454,8950.111444850025,1465.9136056029427,9336.282509550249,1467.68802691254,7806.187267973928,1469.4624482221373,8333.633144133357,1471.2368695317346,8905.25282671369,1473.0112908413319,9532.863741488374,1475.1601950349,9090.847483920028,1477.309099228468,9172.004186736442,1479.4580034220362,10412.34939196542,1481.6069076156043,12192.075687933107,1483.3790313008706,8762.317920611527,1485.1511549861368,7933.55825749368,1486.923278671403,8744.10304702743,1488.6954023566693,9183.757402595435,1490.4675260419356,8932.487054349727,1492.2396497272018,9106.4036752584
,Debt Instruments,,,,,7993.39882051022,37102.90141262503,8035.131984665755,39905.28030459472,9007.139128864983,41736.44951666965,10238.963482878551,43365.90375877027,9860.142814913403,42978.25086265355,9689.462450093606,42914.07259141497,8212.301414613929,42216.668462416834,8903.100101888334,43645.613027517094,8187.890814259383,43441.7796031781,9160.50589615933,44839.39520647892,8020.824374400181,44789.83322412374,7028.375532840289,45005.609640946655,8771.668988206968,47501.668092843036,8221.64103962499,46417.976674775324,7076.049843744408,46219.7087437411,9093.716741083006,48810.85151899767,9582.23729303112,49464.92464693515,10410.320163812004,51603.94175486122,9635.033509325647,51750.82831581863,11521.241598645986,53295.67759273362,9928.325231940355,52681.479108322004,9864.801321905255,52411.81037673973,10788.768026454323,54473.206033138136,11711.054135474305,55624.0754890661,10548.936606691455,55322.03069351829,10564.58373430147,54811.49641535101,11406.391821735639,49791.305405744446,10132.219300000079,49953.76518016556,9748.859917200482,50449.47954061231,9000.84817622614,49041.25043690458,7099.4789196358215,49682.20637975913,7463.599476336362,51238.72370486464,6854.0101852772195,52008.83531256288,7100.560545388541,51775.14872913698,6560.375561411027,51216.53470214473,6804.0274686899265,49530.34418844545,7345.62350731176,48833.58664146604,7313.646089169116,49678.148375284654,8168.351195854563,50899.51701465374,9336.457072995327,52412.10489586848
,    Special Drawing Rights,,,,,3.8685050738906956,607.79069980552,15.546978108565966,608.9947441292361,8.478570370985247,610.4758017453628,8.899672203403382,611.3402552781158,8.94735422027554,586.3044485986193,9.158906440846545,572.945125335059,8.845282533304355,545.5357175847254,11.815671204546994,556.1732224024682,9.102135122972653,555.1229923533014,6.737492707396738,547.9998332942484,6.9612336761689075,557.1317032812648,4.113860077936597,553.1868886436625,4.086190508570394,551.989220962699,2.0267083234671293,531.6299849431642,0.15509610274314897,536.5797179279983,0.26437288257937874,550.238657546427,2.3156411659615155,558.9017719519943,4.461255225864712,563.1890552558114,0.5747539191785418,574.867258182,6.242433084946692,556.2439416897462,0.5268342495723543,551.766464463304,1.244212349182046,550.00209990274,0.42278229419610514,548.9976309795,7.353092312401438,549.7727329832601,7.29165432272439,539.13485344186,7.324004340476733,546.8541403855744,0.5003688724843373,539.7240891488,2.6457379394990546,544.0346053942,2.6534402492217675,556.63792215942,2.603506028406858,569.5694708956198,2.7284500040483897,560.4501585452599,8.643235091091306,564.09234704252,127.93849662547859,1338.7279629582501,123.55832378048095,1329.90997727025,118.47716629097258,1313.57579904,16.46336111849737,1271.9333503098928,8.335055932475932,1216.159862323,1.8062851357314544,1264.582766489,28.414852056179377,1278.2563455892498,4.381511275436155,1263.8511017282501
,    Currency and deposits,,,,,2826.515538221453,1778.3219080622803,3664.9976971223364,1886.0352557942101,4015.663507624921,1712.6253031177275,4661.1861499010165,1749.485128221466,4617.979328099624,1625.1060207626847,4422.704495306397,1593.7904582431283,3308.5099559168793,1581.6184916629659,3636.8557532633426,1993.9751315963977,3847.136887477764,3088.5673584491674,4678.701278679866,3050.775416820845,3704.5547690523736,2696.900904124813,2977.453213612039,2069.925459467172,4211.2793239019375,2322.345276609194,3414.1222665010296,2441.574299442667,2655.835156320593,1836.8706728861994,4532.50683586615,1860.6080484946342,3639.052333720656,1774.348175316247,3889.637169616146,2213.215605122461,2230.133496519678,2385.3025103921827,4109.468732816761,1884.8675536079427,2702.028068740686,1982.6538042284024,2956.2760421024227,1580.7855502622745,4041.595446885097,1761.8381865787937,5154.141421929623,1393.316335239348,3669.8271873125495,1712.6322264662888,3224.6635955795477,1748.2714144223135,3242.1921007324745,1553.6237720225147,2670.7269783910324,1112.2620573711642,3558.410429883303,1488.6719033063441,3114.6531507821182,1733.5029358352886,2199.4947513601205,1456.4717759972546,3838.0731516882847,1556.1680434101568,3070.3145669783503,3234.6814830905087,3938.019565850652,5749.017895984892,3112.119722540039,6375.302647180981,3409.395315753196,6101.397495722636,3451.7193856058957,6392.11721064771,3493.8621029924375,5880.015035075527,4041.2132168268104,5525.140872757488,5062.200346214233,5785.416513450803
,    Debt Securities,,,,,4289.83177259816,7054.589664116978,3213.749361987871,8429.327724158686,3570.4032415369693,9850.213887642607,3964.967850148118,10808.423234294589,3643.541874471872,10941.638674045333,3442.2459620171453,10794.944931366317,3196.6149627163277,10111.14133416861,3531.546829027674,10775.491625882793,2628.105955932198,9882.34280404021,2559.110338804878,10838.8022929213,2220.160997374357,10510.244253062214,1935.5696118176936,10705.932293178668,2119.7229329870115,13006.638695766971,2478.367538977837,12264.535109555985,2224.804757549194,12147.433674858179,2154.822681156081,13350.479730209507,3290.0628931654364,14078.555184294233,3920.6663117539065,14086.659090004126,4752.626378446687,13730.81988708421,4778.6344584965655,15020.384708371865,4514.03374857934,14088.025357182856,4006.4030300828945,12804.611144076425,3776.1041551873677,15158.10536779493,3707.84832374403,16421.72563057964,3861.9897958516876,15945.349531413272,4226.615871267956,14805.780663281586,4808.563286158238,8872.697302131774,4430.269743593621,10098.219975749122,3384.9168048524707,10107.66858507099,2973.6527042081943,7711.877796694583,2016.234171386843,8274.33492574384,615.9044078906135,8792.226285244631,365.35914495113747,7564.6320122881525,44.063769512677005,6360.226649579604,42.15091690792642,5520.793949169941,30.849565160657136,3921.7798618647075,29.785142490052362,3366.484431061675,29.99711741070199,4034.5344691253263,30.566188864469176,4973.641290641709,89.76299285891915,6395.573546045078
,    Loans,,,,,237.75484661671604,27434.503538206172,463.1938398548043,28695.640000579435,542.9170991421065,29389.36754874395,641.3966296876076,29857.294737626104,738.6133985880098,29598.055229836944,823.434057816131,29515.681540676873,597.5200772547913,29734.614291777056,626.7905993277001,29896.256145406565,645.9029960318999,29684.44652529535,679.5403189248034,29923.639411212545,792.1779510867184,30775.309395365384,746.5642886126201,31232.027941197117,746.1553464594484,31345.073227584253,711.7589999726565,30647.102333543517,977.7356949418769,31403.054252960283,991.7668791881952,32566.808748527113,1013.3523773450664,32839.13050568269,1011.257339496087,34146.404295188826,1048.3930768201024,34808.670611090245,1111.691324467713,35319.52049550404,1163.3957464307564,35840.962876737445,1200.832458280756,37044.32771506827,1207.770178457663,36775.304837134885,1203.3625047982507,36875.625618933846,1210.2182679744947,36910.203278016845,1209.5661258534917,37254.40093510153,1147.615783335112,38605.77759349138,1074.2453504246387,37925.87008572107,1039.9527657087572,38137.77876103554,989.7464794617072,38683.73789927909,1040.9640381240756,39114.91253657275,1091.813961883881,39865.222166837324,1179.432042657968,39637.419475175964,1251.198775361464,37813.350033422306,1331.9941527756962,36705.474093623816,1410.4542186331828,36318.650052898185,1478.241225746403,35836.77444595366,1538.0243468325327,36471.371235374805,1431.9101023527655,37129.74052592531,1387.4364001398967,36975.522327144325
,    Other Accounts Receivable,,,,,635.4281579999999,227.69560243408347,677.6441075921778,285.28257993315646,869.6767101900001,173.7669754200049,962.5131809384061,339.3604033499921,851.0608595336223,227.1464894099671,991.919028513086,436.71053579359113,1100.8111361926258,243.75862722347628,1096.0912490650712,423.7169022288706,1057.6428396945485,231.29992304007195,1236.4164670423838,478.1782522299727,1296.969423210563,250.24696829006257,1364.6745587199998,444.5370584600344,1690.4251943500003,275.62167191992523,1615.3655258499998,533.1349472899866,1217.51913883,295.77042510844535,1414.3559719900004,482.71633421998564,1637.4540476340005,213.9890096899835,1584.2980877199998,594.4737092899928,1603.30580362,251.16804906999633,1515.2046497800002,514.660893560028,1548.34083394,218.07060570999593,1700.04557909,432.08386743002325,1762.87546363,228.96001065003122,1638.3487926900002,383.63517133000346,1799.6097012300002,214.71080418002364,1896.4141372599993,456.1892621600031,2207.5202826373297,219.48264894997234,1954.331489651287,273.3784559300046,1762.9264765067278,158.7223690400189,1920.1923357457126,342.5623341999976,1840.0575087607344,276.0369829000235,1909.1647197824925,461.0148623300111,2110.9659340642856,233.37437905000203,1743.7201108832678,522.6441728799234,1955.633602896392,1301.38821313,1936.8650080243938,1916.5834276500218,2377.542697536933,2022.0506914799946,2249.9562367977123,2027.6448692199883,2636.2468357543385,1992.7379797399944,2792.6758225068406,1991.7414075000163
,    Other financial assets and liabilities,,,,,727.3043158504823,0,883.9103859184876,0,897.9827216199715,0,940.2762607399899,0,903.6734398399333,0,892.7071157494242,0,848.8034228367194,0,839.0552759910248,0,798.3127981798227,0,760.2041775298603,0,886.2643025499652,0,942.5486847091221,0,949.6951693975514,0,830.4773472029373,0,889.105719087306,0,890.0361577499838,0,922.0217762629632,0,928.0660489824329,0,894.923657379987,0,799.9787523399611,0,760.5579544819346,0,819.0616756124081,0,825.3779443990235,0,900.2119984717554,0,926.696902211434,0,954.8786531211117,0,339.70890581030153,0,383.60205663773456,0,406.18689602980555,0,408.8878874695427,0,367.8248481468586,0,381.26411137919666,0,378.4306550468358,0,175.37950518824672,0,29.322753461538465,0,27.373033401300777,0,25.14913158996969,0,27.626916620307895,0,29.82264284079628,0,29.069930618787037,0

,IIP- Maturitywise Breakdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Short-term,,,,,4149.497822561992,5843.038717106041,5649.835599703003,7814.16996885522,6187.082507054325,7475.549614466183,7110.835398670442,8275.917816800387,7060.382586107362,8435.855649770276,6956.681814593619,9132.220592717751,5744.118240628405,8814.565397385273,6077.440324849831,9334.16696267125,6263.843897753663,8460.893406076439,7189.946555866199,9145.574074377673,6595.7468917473325,8184.049585858129,5953.486068842465,8521.733589768704,7396.655199730963,8610.675612048013,6395.40067837598,8762.708834355868,5603.228497954561,9029.56414487768,7517.01191500135,9684.52500001277,6916.869005941203,8466.629996892212,7165.811891033327,9366.552389553119,5578.064333308939,9325.027643696885,7388.016338726428,8877.31011382354,5720.972884470952,9068.08550448293,6150.688903822936,8841.260168206409,7172.156306130804,8501.198534708808,8329.077780018666,8268.713478677193,7214.261031702329,8690.481765482064,6846.280496690429,9299.113705986068,6670.327958025239,9148.50784524627,5849.248422715052,8471.867852003665,6609.20032054321,8726.016537585248,6184.111990305531,9061.884658246156,5299.786821483231,8829.881361149979,7142.887161233661,9032.692865492918,6461.906180637367,9994.983092174645,6803.736802441006,9560.295565419074,6207.188866302834,9394.704569479665,6592.8069280176915,8950.646973108573,6913.59582029345,9059.675825140366,7091.382389858318,8877.186472444868,7930.664640190895,7715.264820831233,8905.726163255973,8207.497261209179
,General Government,,,,,,,,507.2965358231002,,646.2238393202415,,593.9293499327692,,543.1256862769641,,398.7850172251944,,311.7535985864047,,216.16901409366196,,28.28023701717558,,33.411526505494145,,15.218652424172397,,36.4521165787835,,84.80033709046984,,79.72694803802277,,77.93317570912345,,129.07932569325007,,124.90866485544038,,166.72743170836205,,159.5858435325766,,129.89139353660647,,99.59524986441352,,59.58419665661475,,65.33264320550322,,65.79722333718857,,61.3516654719304,,118.55724234423839,,52.985633150176035,,8.447744394390067,,8.520304578655457,,3.5689075491674327,,5.7441580290130645,,2.62114556538202,,0.2996957709914224,,0.9782937972926565,,4.065859701316731,,5.770433946467979,,26.975208142053297,,30.89036963243504,,170.56286859610958,,510.227013964599
,Central Bank,,,,,2812.48428824245,232.3463452781046,4266.279970561569,290.84405627190205,4481.159002765511,179.2234139900639,5190.444874106592,344.2428256075511,5169.627767045951,234.6349390237991,4757.097633829051,443.14043348688966,3614.1792190169554,249.58285206260345,3982.2205241309566,430.7200029271505,4146.57791512864,236.38098708118108,4737.903460475935,482.67903421172673,3994.1666625474395,254.51791820271023,3352.690565219612,448.17822769941495,4332.009672811345,279.9380139932484,3538.7765577693876,536.1511499371829,2892.4105186552883,298.53230529817034,4804.032025848562,485.0855876125333,3987.5696819396762,215.86791468337657,4033.5527533989252,595.8203953888919,2566.576074747891,252.24123927019187,4482.209029974042,515.135694068505,2649.5869045412705,218.51439191808248,2911.637708538355,432.48828585711954,3852.7828487940274,229.34669767217412,5149.85117957991,383.9633485747333,3766.118677375608,215.0225653860993,3408.5211400976445,456.49481335966834,2724.7416851906232,219.72878763357292,2261.8006306252864,273.75509577628003,3278.8185806888123,159.08709869244902,2688.0779008628547,342.83669531479836,2036.269728266506,276.975138876856,3435.5659611858387,461.936002148325,2210.957784578409,234.5667494035323,2971.6723419842183,523.918380917889,1755.975815205591,1304.170604247826,1806.860480789589,1919.8678186808208,1740.466015947588,2023.1942903886472,1865.874333850855,2029.046600565504,2635.3543630058216,1993.0477898846784,3630.121522090929,1992.0955266207297
,Deposit-Taking Corporations,,,,,1205.45980640336,3700.9741250282586,1041.4944464448236,3883.6197585623167,1292.8254832637774,3479.5145667376687,1413.5118610640834,3890.335262443412,1290.095513086913,4043.9917396488527,1505.1442323153397,4746.598192629837,1658.7768940105339,5058.642463541421,1587.5079966192973,5202.195403151833,1573.0045020267853,5105.81534333754,1871.2319382933636,5762.459003816186,1901.607082126477,5636.496925509,1929.4769782518415,5643.36103939954,2421.98162325101,5380.899303324499,2242.614838640387,5247.088518374706,1831.4724307711028,5397.210498149549,1829.1699022811868,5516.940178373903,2041.0248987864952,4908.708262941388,2239.5202740759405,5140.370783885224,2069.0814055049477,5107.81068857217,1916.8170932545363,4627.322540082788,2035.8124019900808,5164.264440567425,2156.894254903229,5352.603269415178,2236.2207273771187,5305.472016456651,2095.0780809007915,4902.143670154618,2362.9980452104496,5187.641812735568,2351.619257898206,5518.825594092648,2917.6417200025376,6176.015777878117,2617.698785120186,5669.906507857315,2418.82827874732,5735.829386068703,2642.6761741980986,5507.199188603108,2345.4091779721452,5257.464212855866,2724.2132848032415,5352.628894417905,3202.840480814378,6265.2219128472525,2718.9565452122083,5978.543941950875,3260.704204277663,5742.881664614927,3518.036668833523,5070.37082964671,3827.8190943762825,5162.245351735784,3802.7964144628827,4546.813180560034,3972.5986356404933,4068.0241658264113,4002.8929996204633,4246.961225966301
,Other Sectors ,,,,,131.5537279161816,1909.7182467996774,342.06118269661096,3132.4096181979016,413.09802102503625,3170.5877944182084,506.8786634997668,3447.4103788166544,600.6593059744974,3614.10328482066,694.4399484492282,3543.6969493758293,471.1621276009163,3194.5864831948443,507.7118040995774,3485.082542498606,544.2614805982386,3090.4168386405413,580.8111570968997,2867.024509844266,699.9731470734158,2277.816089722246,671.3185253710121,2393.7422060909676,642.6639036686084,2865.0379576397954,614.0092819662048,2899.7422180059566,879.3455485281705,3255.888165720839,883.8099868716008,3553.4199083330836,888.2744252150311,3217.1451544120077,892.7388635584614,3463.6337785706405,942.4068530560995,3805.3898723219454,988.9902154978499,3604.9604861356406,1035.5735779396005,3585.7114221330103,1082.1569403813512,2996.584416277496,1083.152729959658,2901.0471773744803,1084.1485195379648,2916.809236610652,1085.1443091162716,3226.4657218884663,1086.1400986945785,3205.236056189513,1027.9445528320784,2699.7776465844045,969.7490069695784,2519.758503975679,911.5534611070784,2822.579748245441,853.3579152445784,3208.2798667790803,918.1079152445795,3289.697851388243,983.1079152445798,3215.5068233613065,1048.10791524458,3494.8947341528688,1113.1079152445802,3056.8549487530163,1190.5088468195802,2343.5864409155956,1267.9097783945801,1954.6378908345725,1345.31070996958,1847.260974873882,1422.71164154458,2270.436321686896,1322.7116415445803,1483.6299965240341,1272.71164154458,1458.2134946575497

,Long-term,,,,,5039.41869057408,29073.178942537317,3802.481228340966,39994.26623782644,4271.461585335683,42107.45622099115,4638.894932152872,43428.6872417081,4287.261548407923,43730.74380618757,4229.093682227324,43678.99378744039,3934.123499089556,42688.30019521568,4295.095100600009,43199.508631456774,3365.9750677202755,42437.720874572326,3544.2320989748837,44594.66134671118,3204.2726248698855,44748.604649984176,2989.737906090453,44805.25453684489,3376.375283481565,47503.86818177721,3870.554430323817,46094.72298976657,3686.2682665119755,45578.78689698786,3804.780326333954,48224.021506350386,4939.130222219185,49804.53192527528,5538.099621454014,51194.010934450576,6329.4840413463235,52009.48692956327,6322.820324525203,54050.05608464182,6369.592338567744,52855.6932763448,5946.921839050705,52548.35523253549,5868.762161117638,54686.38937591133,5721.985044385789,55950.83064902483,5714.193497519525,55581.660372886254,6139.02748138195,54848.66521891519,6543.392025600747,48448.984828472094,6135.967283441795,49815.53047229526,5017.015474610629,50628.71582974075,4698.566822482783,49512.22952014679,3642.6084690627154,49943.17250252918,2179.2178296199695,51378.03502610816,2249.9245359376323,52426.20161235366,1953.8101557513855,54406.928851651006,1865.8220245027085,50584.1480532766,1723.676610599038,48513.255472830555,1944.031952589685,48518.0138633531,1738.517641837113,49984.71930543521,1757.9767245464,52116.73924817225,1952.0404900853423,53311.011309917696
,General Government,,,,,0,21547.368048040094,0,21782.804655206593,0,23882.263131228963,0,24869.76965968384,0,24191.83623548818,0,23733.284887313428,0,23140.31212639207,0,24121.728968532334,0,23451.71218451597,0,24647.408701934386,0,24670.794081442986,0,25173.845454526887,0,28215.152206561324,0,27117.508549809543,0,27207.030312124538,0,29552.984753297467,0,30873.37916385117,0,31188.239581550475,0,31458.072986856067,0,32540.73382139059,0,32199.809342993318,0,31951.80756514545,0,34465.55795115756,0,35463.123704877245,0,35051.51219279181,0,34130.46824725686,0,28670.87236920221,0,29856.252203532487,0,30018.86450065374,0,28182.96798683962,0,28610.494751710008,0,29779.03256272791,0,28685.276251444688,0,27554.87096979129,0,26517.784246570245,0,25141.392120139757,0,24446.036685405703,0,27487.571567828516,0,29188.784428318984,0,30484.671880834903
