<new sheet>
sheet_name: Formal Private Sector
Minimum Wage Rate Index of Formal Private Sector ,,,,,,,,,

,,,,,,,,December 1978=100,
Period ,,Workers in Agriculture,,Workers in Industry and Commerce ,,Workers in Service,,Workers in All Wage Boards ,

,,Nominal Wage Rate Index,Real Wage Rate Index*,Nominal Wage Rate Index,Real Wage Rate Index*,Nominal Wage Rate Index,Real Wage Rate Index*,Nominal Wage Rate Index,Real Wage Rate Index*

,October,4783.86,107.81679277682774,3691.08,83.18813834073184,2385.25,53.75784512317007,4213.61,94.9647180754389
,November,4783.89,106.45052793657648,3691.08,82.13345512880495,2385.25,53.076287657266164,4213.63,93.76117302642761
,December,4784.31,106.3755824547979,3691.08,82.0684246813554,2385.25,53.03426367653991,4213.91,93.69316174372008
2019,January,4784.25,105.45578942570283,3691.08,81.35982760796848,2385.25,52.57635402156193,4213.87,92.88331240785628
,February,4784.23,105.9543486522008,3806.18,84.29388276755793,2684.18,59.4454162039167,4281.04,94.81040935615925
,March,4784.09,106.118627669437,3806.18,84.42704845913386,2684.18,59.53932681403347,4280.95,94.95819249250668
,April,4784.01,105.78262683471507,3806.18,84.16113649548303,2684.18,59.35180137524911,4280.89,94.65778486885759
,May,4784.1,104.14454530867025,3806.18,82.85631267384764,2684.18,58.431618408190985,4280.95,93.19152844613447
,June,4784.3,103.18900139917999,3806.18,82.09266002247577,2684.18,57.89307814636434,4281.09,92.33563990552756
,July,4784.37,103.34926580959541,3806.18,82.21895642251035,2684.18,57.98214442043567,4281.13,92.47855879362031
,August,4784.39,103.27025917742415,3806.18,82.15575968429167,2684.18,57.937577053471465,4281.15,92.40790781634217
,September,4784.4,102.5,3806.2,81.5,2684.2,57.5,4281.2,91.7
,October,4784.56,102.33148422292706,3806.18,81.40603286814681,2684.18,57.4088575169914,4281.25,91.56676200724966
,November,4785.8,102,3806.2,81.1,2684.2,57.2,4281.4,91.3
,December,4784.94,101.46609291105119,3806.18,80.71119251572327,2684.18,56.918844806828396,4281.51,90.79070823450135
2020,January,4785.3,99.8366728747927,3806.18,79.40909609900704,2684.18,56.00058525004933,4281.75,89.33100831330191
,February,4785.59,99.84272320290873,3806.18,79.40909609900704,2684.18,56.00058525004933,4281.94,89.33497232137793
,March ,4785.32,100.73517490766547,3806.18,80.12342080154684,2684.18,56.504338640604495,4281.94,90.13858526579813
,April ,4785.28,100.58353297314086,3806.18,80.00347556082596,2684.18,56.41975130731018,4281.94,90.00364726390322
,May,4785.35,100.13529492016238,3806.18,79.6457849100324,2684.18,56.167502046621756,4281.94,89.60124645646401
,June,4785.63,99.32699830437886,3806.18,78.99825820344671,2684.18,55.710855688519096,4281.96,88.87319614333288
,July,4785.63,99.25364010769911,3806.18,78.93991384731419,2684.18,55.669710300270566,4281.96,88.80755862771741
,August,4785.62,99.2534327083805,3806.18,78.93991384731419,2684.18,55.669710300270566,4281.96,88.80755862771741
,September,4785.72,98.60011450764569,3806.18,78.41866716747131,2684.18,55.30211866952776,4282.02,88.22239126485229
,October,4785.87,98.45873139493177,3806.18,78.3037680214384,2684.18,55.22108992422443,4282.13,88.09539069556406
,November,4785.92,98.02886392959067,3806.18,77.96108194694634,2684.18,54.9794221346217,4282.16,87.7104673635865
,December,4786.03,97.39178366153625,3806.18,77.45264010816189,2684.18,54.620860685917634,4282.23,87.13986701899911
2021,January,4786.24,96.9045123613159,3806.18,77.06174718764485,2684.18,54.34519664496492,4282.37,86.70291849149402
,February,4786.35,96.62807163953731,3806.18,76.84014618926199,2684.18,54.18892001909874,4282.44,86.45500623899632
,March,10432.88,210.92495053460934,3806.18,76.95078714849777,2684.18,54.26694582186201,8020.7,162.15711776162874
,April,10432.8,211.1,3806.2,77,2684.2,54.3,8020.6,162.3
,May,10432.9,208.8,3806.2,76.2,2684.2,53.7,8020.7,160.5
,June,10433.1,205.7,3806.2,75.1,2684.2,52.9,8020.8,158.2
,July,10433.3,204.7,3806.2,74.7,2684.2,52.7,8021,157.4
,August,10432.5,204.2,4417.9,86.5,3070.3,60.1,8192.5,160.3
,September,10432.53,203.30668122058566,4417.91,86.09518688479568,3070.29,59.833086536511466,8192.49,159.65331063824746
,October ,10433.51,199.45027084359953,4417.91,84.45416221987105,3070.29,58.69263287890607,8193.13,156.6224595133201
,November,10433.88,194.42789526231653,4417.91,82.32459475845427,3070.29,57.21265938892702,8193.38,152.6777793576655
,December,10434.5,189.4,4417.9,80.2,3070.3,55.7,8193.8,148.7
2022,January,10435.4,185,4417.9,78.3,3070.3,54.4,8194.4,145.3
,February,10436,183,4417.9,77.5,3070.3,53.9,8194.8,143.7
,March,10436.2,177.7,4417.9,75.2,3070.3,52.3,8194.9,139.6
,April,10436.7,162.6,4417.9,68.8,3070.3,47.8,8195.3,127.7
,May,10438.9,150.2,4417.9,63.6,3070.3,44.2,8196.7,117.9
,June,10441.13,133.15460113597447,4417.91,56.34112820208474,3070.29,39.15507615763535,8198.18,104.55050247826848
,July,10444.1,127.46190128144261,4417.91,53.91706401607588,3070.29,37.470437939640604,8200.14,100.07616119857227
,August,10445.55,124.39802949822746,4417.91,52.61372531848625,3070.29,36.56466399453478,8201.11,97.66856926616677
,September,10446.18,119.88077038557243,4417.91,50.70010801021275,3070.29,35.23476816473765,8201.52,94.1209644035121
,October,10446.7,120.32930586739941,4417.91,50.887270016813204,3070.29,35.364839089053746,8201.87,94.47244813334808
,November,10446.76,120.91848521578557,4417.91,51.13897951401097,3070.29,35.53976821892541,8201.91,94.93569657683187
,December,10446.64,120.62547812198005,4417.91,51.01281426849943,3070.29,35.45208786970109,8201.83,94.70505973453663
2023,January,10446.6,120.08188273350223,4417.91,50.78312087637765,3070.29,35.29245914822474,8201.8,94.27829014259554
,February,10446.87,119.51466186401639,4417.91,50.541934550315695,3070.29,35.12484324725691,8201.98,93.832589695806
,March,10446.99,116.14506961131069,4619.25,51.35480294343604,3070.29,34.134142540283,8239.12,91.59893576388436
,April,10446.91,117.77490972554652,4619.25,52.0758532187729,3070.29,34.613405072049844,8239.07,92.88447258303732
,May,10446.52,117.77051299820869,4619.25,52.0758532187729,3070.29,34.613405072049844,8238.81,92.88154143147877
,June,10446.79,117.77355688636565,4619.25,52.0758532187729,3070.29,34.613405072049844,8238.99,92.8835706902501
,July,10447.01,119.07640343165791,4619.25,52.65082320699279,3070.29,34.995572005022005,8239.13,93.91069481180506

* Based on CCPI (2006/07=100),,,,,,,,,
"Sources: Department of Labour
                Central Bank of Sri Lanka",,,,,,,,,

