<new sheet>
sheet_name: HS codes Export Classification 
HS Codes related to 2007-Jan 2023 Export Classification (a),,, 
No.,Major Category,Minor Category,HSCO 
7984,Industrial exports,Rubber products,400690
7985,Industrial exports,Rubber products,400700
7986,Industrial exports,Rubber products,400811
7987,Industrial exports,Rubber products,400819
7988,Industrial exports,Rubber products,400821
7989,Industrial exports,Rubber products,400829
7990,Industrial exports,Rubber products,400910
7991,Industrial exports,Rubber products,400911
7992,Industrial exports,Rubber products,400912
7993,Industrial exports,Rubber products,400920
7994,Industrial exports,Rubber products,400921
7995,Industrial exports,Rubber products,400922
7996,Industrial exports,Rubber products,400930
7997,Industrial exports,Rubber products,400931
7998,Industrial exports,Rubber products,400932
7999,Industrial exports,Rubber products,400940
8000,Industrial exports,Rubber products,400941
8001,Industrial exports,Rubber products,400942
8002,Industrial exports,Rubber products,400950
8003,Industrial exports,Rubber products,401011
8004,Industrial exports,Rubber products,401012
8005,Industrial exports,Rubber products,401013
8006,Industrial exports,Rubber products,401019
8007,Industrial exports,Rubber products,401021
8008,Industrial exports,Rubber products,401022
8009,Industrial exports,Rubber products,401029
8010,Industrial exports,Rubber products,401031
8011,Industrial exports,Rubber products,401032
8012,Industrial exports,Rubber products,401033
8013,Industrial exports,Rubber products,401034
8014,Industrial exports,Rubber products,401035
8015,Industrial exports,Rubber products,401039
8016,Industrial exports,Rubber products,401110
8017,Industrial exports,Rubber products,401120
8018,Industrial exports,Rubber products,401130
8019,Industrial exports,Rubber products,401140
8020,Industrial exports,Rubber products,401150
8021,Industrial exports,Rubber products,401161
8022,Industrial exports,Rubber products,401162
8023,Industrial exports,Rubber products,401163
8024,Industrial exports,Rubber products,401169
8025,Industrial exports,Rubber products,401170
8026,Industrial exports,Rubber products,401191
8027,Industrial exports,Rubber products,401192
8028,Industrial exports,Rubber products,401193
8029,Industrial exports,Rubber products,401194
8030,Industrial exports,Rubber products,401199
8031,Industrial exports,Rubber products,401210
8032,Industrial exports,Rubber products,401211
8033,Industrial exports,Rubber products,401212
8034,Industrial exports,Rubber products,401219
8035,Industrial exports,Rubber products,401220
8036,Industrial exports,Rubber products,401290
8037,Industrial exports,Rubber products,401310
8038,Industrial exports,Rubber products,401320
8039,Industrial exports,Rubber products,401390
8040,Industrial exports,Rubber products,401410
8041,Industrial exports,Rubber products,401490
8042,Industrial exports,Rubber products,401511
8043,Industrial exports,Rubber products,401512
8044,Industrial exports,Rubber products,401519
8045,Industrial exports,Rubber products,401590
8046,Industrial exports,Rubber products,401610
8047,Industrial exports,Rubber products,401691
8048,Industrial exports,Rubber products,401692
8049,Industrial exports,Rubber products,401694
8050,Industrial exports,Rubber products,401695
8051,Industrial exports,Rubber products,401700
8052,Industrial exports,Rubber products,40040001
8053,Industrial exports,Rubber products,40040009
8054,Industrial exports,Rubber products,40040010
8055,Industrial exports,Rubber products,40040020
8056,Industrial exports,Rubber products,40040090
8057,Industrial exports,Rubber products,40051001
8058,Industrial exports,Rubber products,40051002
8059,Industrial exports,Rubber products,40051010
8060,Industrial exports,Rubber products,40051011
8061,Industrial exports,Rubber products,40051019
8062,Industrial exports,Rubber products,40051020
8063,Industrial exports,Rubber products,40051021
8064,Industrial exports,Rubber products,40051029
8065,Industrial exports,Rubber products,40092110
8066,Industrial exports,Rubber products,40092190
8067,Industrial exports,Rubber products,40092290
8068,Industrial exports,Rubber products,40093190
8069,Industrial exports,Rubber products,40093290
8070,Industrial exports,Rubber products,40094190
8071,Industrial exports,Rubber products,40094290
8072,Industrial exports,Rubber products,40111010
8073,Industrial exports,Rubber products,40111090
8074,Industrial exports,Rubber products,40112010
8075,Industrial exports,Rubber products,40112011
8076,Industrial exports,Rubber products,40112019
8077,Industrial exports,Rubber products,40112090
8078,Industrial exports,Rubber products,40118010
8079,Industrial exports,Rubber products,40118090
8080,Industrial exports,Rubber products,40119010
8081,Industrial exports,Rubber products,40119090
8082,Industrial exports,Rubber products,40119901
8083,Industrial exports,Rubber products,40119909
8084,Industrial exports,Rubber products,40119910
8085,Industrial exports,Rubber products,40119990
8086,Industrial exports,Rubber products,40129010
8087,Industrial exports,Rubber products,40129090
8088,Industrial exports,Rubber products,40139010
8089,Industrial exports,Rubber products,40139090
8090,Industrial exports,Rubber products,40169301
8091,Industrial exports,Rubber products,40169309
8092,Industrial exports,Rubber products,40169310
8093,Industrial exports,Rubber products,40169320
8094,Industrial exports,Rubber products,40169390
8095,Industrial exports,Rubber products,40169501
8096,Industrial exports,Rubber products,40169509
8097,Industrial exports,Rubber products,40169510
8098,Industrial exports,Rubber products,40169520
8099,Industrial exports,Rubber products,40169590
8100,Industrial exports,Rubber products,40169901
8101,Industrial exports,Rubber products,40169902
8102,Industrial exports,Rubber products,40169909
8103,Industrial exports,Rubber products,40169910
8104,Industrial exports,Rubber products,40169920
8105,Industrial exports,Rubber products,40169930
8106,Industrial exports,Rubber products,40169940
8107,Industrial exports,Rubber products,40169950
8108,Industrial exports,Rubber products,40169960
8109,Industrial exports,Rubber products,40169990
8110,Industrial exports,Rubber products,40170001
8111,Industrial exports,Rubber products,40170009
8112,Industrial exports,Rubber products,40170010
8113,Industrial exports,Rubber products,40170090
8114,Industrial exports,Textiles,500100
8115,Industrial exports,Textiles,500200
8116,Industrial exports,Textiles,500310
8117,Industrial exports,Textiles,500390
8118,Industrial exports,Textiles,500400
8119,Industrial exports,Textiles,500500
8120,Industrial exports,Textiles,500600
8121,Industrial exports,Textiles,500710
8122,Industrial exports,Textiles,500720
8123,Industrial exports,Textiles,500790
8124,Industrial exports,Textiles,510111
8125,Industrial exports,Textiles,510119
8126,Industrial exports,Textiles,510129
8127,Industrial exports,Textiles,510130
8128,Industrial exports,Textiles,510220
8129,Industrial exports,Textiles,510310
8130,Industrial exports,Textiles,510320
8131,Industrial exports,Textiles,510510
8132,Industrial exports,Textiles,510521
8133,Industrial exports,Textiles,510529
8134,Industrial exports,Textiles,510539
8135,Industrial exports,Textiles,510610
8136,Industrial exports,Textiles,510620
8137,Industrial exports,Textiles,510710
8138,Industrial exports,Textiles,510720
8139,Industrial exports,Textiles,510820
8140,Industrial exports,Textiles,510910
8141,Industrial exports,Textiles,510990
8142,Industrial exports,Textiles,511000
8143,Industrial exports,Textiles,511111
8144,Industrial exports,Textiles,511119
8145,Industrial exports,Textiles,511120
8146,Industrial exports,Textiles,511130
8147,Industrial exports,Textiles,511190
8148,Industrial exports,Textiles,511211
8149,Industrial exports,Textiles,511219
8150,Industrial exports,Textiles,511220
8151,Industrial exports,Textiles,511230
8152,Industrial exports,Textiles,511290
8153,Industrial exports,Textiles,511300
8154,Industrial exports,Textiles,520100
8155,Industrial exports,Textiles,520210
8156,Industrial exports,Textiles,520291
8157,Industrial exports,Textiles,520299
8158,Industrial exports,Textiles,520300
8159,Industrial exports,Textiles,520411
8160,Industrial exports,Textiles,520419
8161,Industrial exports,Textiles,520420
8162,Industrial exports,Textiles,520511
8163,Industrial exports,Textiles,520512
8164,Industrial exports,Textiles,520513
8165,Industrial exports,Textiles,520514
8166,Industrial exports,Textiles,520515
8167,Industrial exports,Textiles,520521
8168,Industrial exports,Textiles,520522
8169,Industrial exports,Textiles,520523
8170,Industrial exports,Textiles,520524
8171,Industrial exports,Textiles,520526
8172,Industrial exports,Textiles,520527
8173,Industrial exports,Textiles,520528
8174,Industrial exports,Textiles,520531
8175,Industrial exports,Textiles,520532
8176,Industrial exports,Textiles,520533
8177,Industrial exports,Textiles,520534
8178,Industrial exports,Textiles,520535
8179,Industrial exports,Textiles,520541
8180,Industrial exports,Textiles,520542
8181,Industrial exports,Textiles,520543
8182,Industrial exports,Textiles,520544
8183,Industrial exports,Textiles,520547
8184,Industrial exports,Textiles,520548
8185,Industrial exports,Textiles,520611
8186,Industrial exports,Textiles,520612
8187,Industrial exports,Textiles,520613
8188,Industrial exports,Textiles,520614
8189,Industrial exports,Textiles,520615
8190,Industrial exports,Textiles,520622
8191,Industrial exports,Textiles,520623
8192,Industrial exports,Textiles,520625
8193,Industrial exports,Textiles,520631
8194,Industrial exports,Textiles,520632
8195,Industrial exports,Textiles,520635
8196,Industrial exports,Textiles,520641
8197,Industrial exports,Textiles,520642
8198,Industrial exports,Textiles,520644
8199,Industrial exports,Textiles,520645
8200,Industrial exports,Textiles,520710
8201,Industrial exports,Textiles,520790
8202,Industrial exports,Textiles,520811
8203,Industrial exports,Textiles,520812
8204,Industrial exports,Textiles,520813
8205,Industrial exports,Textiles,520819
8206,Industrial exports,Textiles,520821
8207,Industrial exports,Textiles,520822
8208,Industrial exports,Textiles,520823
8209,Industrial exports,Textiles,520829
8210,Industrial exports,Textiles,520831
8211,Industrial exports,Textiles,520832
8212,Industrial exports,Textiles,520833
8213,Industrial exports,Textiles,520839
8214,Industrial exports,Textiles,520841
8215,Industrial exports,Textiles,520842
8216,Industrial exports,Textiles,520843
8217,Industrial exports,Textiles,520849
8218,Industrial exports,Textiles,520851
8219,Industrial exports,Textiles,520852
8220,Industrial exports,Textiles,520853
8221,Industrial exports,Textiles,520859
8222,Industrial exports,Textiles,520911
8223,Industrial exports,Textiles,520912
8224,Industrial exports,Textiles,520919
8225,Industrial exports,Textiles,520921
8226,Industrial exports,Textiles,520922
8227,Industrial exports,Textiles,520929
8228,Industrial exports,Textiles,520931
8229,Industrial exports,Textiles,520932
8230,Industrial exports,Textiles,520939
8231,Industrial exports,Textiles,520941
8232,Industrial exports,Textiles,520942
8233,Industrial exports,Textiles,520943
8234,Industrial exports,Textiles,520949
8235,Industrial exports,Textiles,520951
8236,Industrial exports,Textiles,520952
8237,Industrial exports,Textiles,520959
8238,Industrial exports,Textiles,521011
8239,Industrial exports,Textiles,521012
8240,Industrial exports,Textiles,521019
8241,Industrial exports,Textiles,521021
8242,Industrial exports,Textiles,521022
8243,Industrial exports,Textiles,521029
8244,Industrial exports,Textiles,521031
8245,Industrial exports,Textiles,521032
8246,Industrial exports,Textiles,521039
8247,Industrial exports,Textiles,521041
8248,Industrial exports,Textiles,521042
8249,Industrial exports,Textiles,521049
8250,Industrial exports,Textiles,521051
8251,Industrial exports,Textiles,521052
8252,Industrial exports,Textiles,521059
8253,Industrial exports,Textiles,521111
8254,Industrial exports,Textiles,521112
8255,Industrial exports,Textiles,521119
8256,Industrial exports,Textiles,521120
8257,Industrial exports,Textiles,521121
8258,Industrial exports,Textiles,521129
8259,Industrial exports,Textiles,521131
8260,Industrial exports,Textiles,521132
8261,Industrial exports,Textiles,521139
8262,Industrial exports,Textiles,521141
8263,Industrial exports,Textiles,521142
8264,Industrial exports,Textiles,521143
8265,Industrial exports,Textiles,521149
8266,Industrial exports,Textiles,521151
8267,Industrial exports,Textiles,521152
8268,Industrial exports,Textiles,521159
8269,Industrial exports,Textiles,521211
8270,Industrial exports,Textiles,521212
8271,Industrial exports,Textiles,521213
8272,Industrial exports,Textiles,521214
8273,Industrial exports,Textiles,521215
8274,Industrial exports,Textiles,521221
8275,Industrial exports,Textiles,521222
8276,Industrial exports,Textiles,521223
8277,Industrial exports,Textiles,521224
8278,Industrial exports,Textiles,521225
8279,Industrial exports,Textiles,530110
8280,Industrial exports,Textiles,530121
8281,Industrial exports,Textiles,530129
8282,Industrial exports,Textiles,530210
8283,Industrial exports,Textiles,530310
8284,Industrial exports,Textiles,530390
8285,Industrial exports,Textiles,530410
8286,Industrial exports,Textiles,530490
8287,Industrial exports,Textiles,530521
8288,Industrial exports,Textiles,530529
8289,Industrial exports,Textiles,530590
8290,Industrial exports,Textiles,530599
8291,Industrial exports,Textiles,530610
8292,Industrial exports,Textiles,530620
8293,Industrial exports,Textiles,530810
8294,Industrial exports,Textiles,530890
8295,Industrial exports,Textiles,530911
8296,Industrial exports,Textiles,530919
8297,Industrial exports,Textiles,530921
8298,Industrial exports,Textiles,530929
8299,Industrial exports,Textiles,531010
8300,Industrial exports,Textiles,531090
8301,Industrial exports,Textiles,540110
8302,Industrial exports,Textiles,540120
8303,Industrial exports,Textiles,540210
8304,Industrial exports,Textiles,540211
8305,Industrial exports,Textiles,540219
8306,Industrial exports,Textiles,540220
8307,Industrial exports,Textiles,540231
8308,Industrial exports,Textiles,540232
8309,Industrial exports,Textiles,540233
8310,Industrial exports,Textiles,540234
8311,Industrial exports,Textiles,540239
8312,Industrial exports,Textiles,540241
8313,Industrial exports,Textiles,540242
8314,Industrial exports,Textiles,540243
8315,Industrial exports,Textiles,540244
8316,Industrial exports,Textiles,540245
8317,Industrial exports,Textiles,540246
8318,Industrial exports,Textiles,540247
8319,Industrial exports,Textiles,540248
8320,Industrial exports,Textiles,540249
8321,Industrial exports,Textiles,540251
8322,Industrial exports,Textiles,540252
8323,Industrial exports,Textiles,540259
8324,Industrial exports,Textiles,540261
8325,Industrial exports,Textiles,540262
8326,Industrial exports,Textiles,540263
8327,Industrial exports,Textiles,540269
8328,Industrial exports,Textiles,540310
8329,Industrial exports,Textiles,540320
8330,Industrial exports,Textiles,540331
8331,Industrial exports,Textiles,540339
8332,Industrial exports,Textiles,540341
8333,Industrial exports,Textiles,540349
8334,Industrial exports,Textiles,540410
8335,Industrial exports,Textiles,540411
8336,Industrial exports,Textiles,540412
8337,Industrial exports,Textiles,540419
8338,Industrial exports,Textiles,540490
8339,Industrial exports,Textiles,540500
8340,Industrial exports,Textiles,540600
8341,Industrial exports,Textiles,540610
8342,Industrial exports,Textiles,540620
8343,Industrial exports,Textiles,540710
8344,Industrial exports,Textiles,540720
8345,Industrial exports,Textiles,540730
8346,Industrial exports,Textiles,540741
8347,Industrial exports,Textiles,540742
8348,Industrial exports,Textiles,540743
8349,Industrial exports,Textiles,540744
8350,Industrial exports,Textiles,540751
8351,Industrial exports,Textiles,540752
8352,Industrial exports,Textiles,540753
8353,Industrial exports,Textiles,540754
8354,Industrial exports,Textiles,540761
8355,Industrial exports,Textiles,540769
8356,Industrial exports,Textiles,540771
8357,Industrial exports,Textiles,540772
8358,Industrial exports,Textiles,540773
8359,Industrial exports,Textiles,540774
8360,Industrial exports,Textiles,540781
8361,Industrial exports,Textiles,540782
8362,Industrial exports,Textiles,540783
8363,Industrial exports,Textiles,540784
8364,Industrial exports,Textiles,540791
8365,Industrial exports,Textiles,540792
8366,Industrial exports,Textiles,540793
8367,Industrial exports,Textiles,540794
8368,Industrial exports,Textiles,540810
8369,Industrial exports,Textiles,540821
8370,Industrial exports,Textiles,540822
8371,Industrial exports,Textiles,540823
8372,Industrial exports,Textiles,540824
8373,Industrial exports,Textiles,540832
8374,Industrial exports,Textiles,540833
8375,Industrial exports,Textiles,540834
8376,Industrial exports,Textiles,550110
8377,Industrial exports,Textiles,550120
8378,Industrial exports,Textiles,550130
8379,Industrial exports,Textiles,550190
8380,Industrial exports,Textiles,550200
8381,Industrial exports,Textiles,550310
8382,Industrial exports,Textiles,550319
8383,Industrial exports,Textiles,550320
8384,Industrial exports,Textiles,550330
8385,Industrial exports,Textiles,550340
8386,Industrial exports,Textiles,550390
8387,Industrial exports,Textiles,550410
8388,Industrial exports,Textiles,550490
8389,Industrial exports,Textiles,550510
8390,Industrial exports,Textiles,550520
8391,Industrial exports,Textiles,550610
8392,Industrial exports,Textiles,550620
8393,Industrial exports,Textiles,550630
8394,Industrial exports,Textiles,550690
8395,Industrial exports,Textiles,550700
8396,Industrial exports,Textiles,550810
8397,Industrial exports,Textiles,550820
8398,Industrial exports,Textiles,550911
8399,Industrial exports,Textiles,550912
8400,Industrial exports,Textiles,550921
8401,Industrial exports,Textiles,550922
8402,Industrial exports,Textiles,550931
8403,Industrial exports,Textiles,550932
8404,Industrial exports,Textiles,550941
8405,Industrial exports,Textiles,550942
8406,Industrial exports,Textiles,550951
8407,Industrial exports,Textiles,550953
8408,Industrial exports,Textiles,550959
8409,Industrial exports,Textiles,550962
8410,Industrial exports,Textiles,550969
8411,Industrial exports,Textiles,550992
8412,Industrial exports,Textiles,550999
8413,Industrial exports,Textiles,551011
8414,Industrial exports,Textiles,551012
8415,Industrial exports,Textiles,551020
8416,Industrial exports,Textiles,551030
8417,Industrial exports,Textiles,551090
8418,Industrial exports,Textiles,551110
8419,Industrial exports,Textiles,551120
8420,Industrial exports,Textiles,551130
8421,Industrial exports,Textiles,551211
8422,Industrial exports,Textiles,551219
8423,Industrial exports,Textiles,551221
8424,Industrial exports,Textiles,551229
8425,Industrial exports,Textiles,551291
8426,Industrial exports,Textiles,551299
8427,Industrial exports,Textiles,551311
8428,Industrial exports,Textiles,551312
8429,Industrial exports,Textiles,551313
8430,Industrial exports,Textiles,551319
8431,Industrial exports,Textiles,551321
8432,Industrial exports,Textiles,551322
8433,Industrial exports,Textiles,551323
8434,Industrial exports,Textiles,551329
8435,Industrial exports,Textiles,551331
8436,Industrial exports,Textiles,551332
8437,Industrial exports,Textiles,551333
8438,Industrial exports,Textiles,551339
8439,Industrial exports,Textiles,551341
8440,Industrial exports,Textiles,551342
8441,Industrial exports,Textiles,551349
8442,Industrial exports,Textiles,551411
8443,Industrial exports,Textiles,551412
8444,Industrial exports,Textiles,551413
8445,Industrial exports,Textiles,551419
8446,Industrial exports,Textiles,551421
8447,Industrial exports,Textiles,551422
8448,Industrial exports,Textiles,551423
8449,Industrial exports,Textiles,551429
8450,Industrial exports,Textiles,551430
8451,Industrial exports,Textiles,551431
8452,Industrial exports,Textiles,551433
8453,Industrial exports,Textiles,551439
8454,Industrial exports,Textiles,551441
8455,Industrial exports,Textiles,551442
8456,Industrial exports,Textiles,551443
8457,Industrial exports,Textiles,551449
8458,Industrial exports,Textiles,551511
8459,Industrial exports,Textiles,551512
8460,Industrial exports,Textiles,551513
8461,Industrial exports,Textiles,551519
8462,Industrial exports,Textiles,551521
8463,Industrial exports,Textiles,551522
8464,Industrial exports,Textiles,551529
8465,Industrial exports,Textiles,551591
8466,Industrial exports,Textiles,551599
8467,Industrial exports,Textiles,551611
8468,Industrial exports,Textiles,551612
8469,Industrial exports,Textiles,551613
8470,Industrial exports,Textiles,551614
8471,Industrial exports,Textiles,551621
8472,Industrial exports,Textiles,551622
8473,Industrial exports,Textiles,551623
8474,Industrial exports,Textiles,551624
8475,Industrial exports,Textiles,551631
8476,Industrial exports,Textiles,551632
8477,Industrial exports,Textiles,551641
8478,Industrial exports,Textiles,551642
8479,Industrial exports,Textiles,551643
8480,Industrial exports,Textiles,551644
8481,Industrial exports,Textiles,551691
8482,Industrial exports,Textiles,551692
8483,Industrial exports,Textiles,551693
8484,Industrial exports,Textiles,551694
8485,Industrial exports,Textiles,560110
8486,Industrial exports,Textiles,560121
8487,Industrial exports,Textiles,560122
8488,Industrial exports,Textiles,560129
8489,Industrial exports,Textiles,560130
8490,Industrial exports,Textiles,560210
8491,Industrial exports,Textiles,560221
8492,Industrial exports,Textiles,560229
8493,Industrial exports,Textiles,560290
8494,Industrial exports,Textiles,560311
8495,Industrial exports,Textiles,560312
8496,Industrial exports,Textiles,560313
8497,Industrial exports,Textiles,560314
8498,Industrial exports,Textiles,560391
8499,Industrial exports,Textiles,560392
8500,Industrial exports,Textiles,560393
8501,Industrial exports,Textiles,560394
8502,Industrial exports,Textiles,560410
8503,Industrial exports,Textiles,560420
8504,Industrial exports,Textiles,560490
8505,Industrial exports,Textiles,560500
8506,Industrial exports,Textiles,560600
8507,Industrial exports,Textiles,560710
8508,Industrial exports,Textiles,560721
8509,Industrial exports,Textiles,560729
8510,Industrial exports,Textiles,560730
8511,Industrial exports,Textiles,560741
8512,Industrial exports,Textiles,560811
8513,Industrial exports,Textiles,560819
8514,Industrial exports,Textiles,560890
8515,Industrial exports,Textiles,560900
8516,Industrial exports,Textiles,580110
8517,Industrial exports,Textiles,580121
8518,Industrial exports,Textiles,580122
8519,Industrial exports,Textiles,580123
8520,Industrial exports,Textiles,580126
8521,Industrial exports,Textiles,580132
8522,Industrial exports,Textiles,580133
8523,Industrial exports,Textiles,580134
8524,Industrial exports,Textiles,580135
8525,Industrial exports,Textiles,580136
8526,Industrial exports,Textiles,580190
8527,Industrial exports,Textiles,580210
8528,Industrial exports,Textiles,580211
8529,Industrial exports,Textiles,580219
8530,Industrial exports,Textiles,580220
8531,Industrial exports,Textiles,580230
8532,Industrial exports,Textiles,580300
8533,Industrial exports,Textiles,580310
8534,Industrial exports,Textiles,580390
8535,Industrial exports,Textiles,580410
8536,Industrial exports,Textiles,580421
8537,Industrial exports,Textiles,580429
8538,Industrial exports,Textiles,580430
8539,Industrial exports,Textiles,580500
8540,Industrial exports,Textiles,580610
8541,Industrial exports,Textiles,580620
8542,Industrial exports,Textiles,580631
8543,Industrial exports,Textiles,580632
8544,Industrial exports,Textiles,580639
8545,Industrial exports,Textiles,580640
8546,Industrial exports,Textiles,580710
8547,Industrial exports,Textiles,580790
8548,Industrial exports,Textiles,580810
8549,Industrial exports,Textiles,580890
8550,Industrial exports,Textiles,580900
8551,Industrial exports,Textiles,581010
8552,Industrial exports,Textiles,581091
8553,Industrial exports,Textiles,581092
8554,Industrial exports,Textiles,581099
8555,Industrial exports,Textiles,581100
8556,Industrial exports,Textiles,590110
8557,Industrial exports,Textiles,590190
8558,Industrial exports,Textiles,590210
8559,Industrial exports,Textiles,590220
8560,Industrial exports,Textiles,590290
8561,Industrial exports,Textiles,590310
8562,Industrial exports,Textiles,590320
8563,Industrial exports,Textiles,590390
8564,Industrial exports,Textiles,590490
8565,Industrial exports,Textiles,590492
8566,Industrial exports,Textiles,590500
8567,Industrial exports,Textiles,590610
8568,Industrial exports,Textiles,590691
8569,Industrial exports,Textiles,590699
8570,Industrial exports,Textiles,590700
8571,Industrial exports,Textiles,590800
8572,Industrial exports,Textiles,590900
8573,Industrial exports,Textiles,591000
8574,Industrial exports,Textiles,591110
8575,Industrial exports,Textiles,591120
8576,Industrial exports,Textiles,591131
8577,Industrial exports,Textiles,591132
8578,Industrial exports,Textiles,591140
8579,Industrial exports,Textiles,591190
8580,Industrial exports,Textiles,600110
8581,Industrial exports,Textiles,600121
8582,Industrial exports,Textiles,600122
8583,Industrial exports,Textiles,600129
8584,Industrial exports,Textiles,600191
8585,Industrial exports,Textiles,600192
8586,Industrial exports,Textiles,600199
8587,Industrial exports,Textiles,600210
8588,Industrial exports,Textiles,600220
8589,Industrial exports,Textiles,600230
8590,Industrial exports,Textiles,600240
8591,Industrial exports,Textiles,600241
8592,Industrial exports,Textiles,600242
8593,Industrial exports,Textiles,600243
8594,Industrial exports,Textiles,600249
8595,Industrial exports,Textiles,600290
8596,Industrial exports,Textiles,600291
8597,Industrial exports,Textiles,600292
8598,Industrial exports,Textiles,600293
8599,Industrial exports,Textiles,600299
8600,Industrial exports,Textiles,600310
8601,Industrial exports,Textiles,600320
8602,Industrial exports,Textiles,600330
8603,Industrial exports,Textiles,600340
8604,Industrial exports,Textiles,600390
8605,Industrial exports,Textiles,600410
8606,Industrial exports,Textiles,600490
8607,Industrial exports,Textiles,600510
8608,Industrial exports,Textiles,600521
8609,Industrial exports,Textiles,600522
8610,Industrial exports,Textiles,600523
8611,Industrial exports,Textiles,600524
8612,Industrial exports,Textiles,600531
8613,Industrial exports,Textiles,600532
8614,Industrial exports,Textiles,600533
8615,Industrial exports,Textiles,600534
8616,Industrial exports,Textiles,600536
8617,Industrial exports,Textiles,600537
8618,Industrial exports,Textiles,600538
8619,Industrial exports,Textiles,600539
8620,Industrial exports,Textiles,600542
8621,Industrial exports,Textiles,600543
8622,Industrial exports,Textiles,600544
8623,Industrial exports,Textiles,600590
8624,Industrial exports,Textiles,600610
8625,Industrial exports,Textiles,600621
8626,Industrial exports,Textiles,600622
8627,Industrial exports,Textiles,600623
8628,Industrial exports,Textiles,600624
8629,Industrial exports,Textiles,600631
8630,Industrial exports,Textiles,600632
8631,Industrial exports,Textiles,600633
8632,Industrial exports,Textiles,600634
8633,Industrial exports,Textiles,600641
8634,Industrial exports,Textiles,600642
8635,Industrial exports,Textiles,600643
8636,Industrial exports,Textiles,600644
8637,Industrial exports,Textiles,600690
8638,Industrial exports,Textiles,601462
8639,Industrial exports,Textiles,52010009
8640,Industrial exports,Textiles,52010010
8641,Industrial exports,Textiles,52010090
8642,Industrial exports,Textiles,52030009
8643,Industrial exports,Textiles,52030010
8644,Industrial exports,Textiles,52030090
8645,Industrial exports,Textiles,52051110
8646,Industrial exports,Textiles,52051190
8647,Industrial exports,Textiles,52051210
8648,Industrial exports,Textiles,52051290
8649,Industrial exports,Textiles,52051390
8650,Industrial exports,Textiles,52051590
8651,Industrial exports,Textiles,52052190
8652,Industrial exports,Textiles,52052210
8653,Industrial exports,Textiles,52052290
8654,Industrial exports,Textiles,52052310
8655,Industrial exports,Textiles,52052390
8656,Industrial exports,Textiles,52053290
8657,Industrial exports,Textiles,52053390
8658,Industrial exports,Textiles,52054290
8659,Industrial exports,Textiles,52054390
8660,Industrial exports,Textiles,52061190
8661,Industrial exports,Textiles,52061290
8662,Industrial exports,Textiles,52062290
8663,Industrial exports,Textiles,52062390
8664,Industrial exports,Textiles,52062490
8665,Industrial exports,Textiles,52071090
8666,Industrial exports,Textiles,52079090
8667,Industrial exports,Textiles,52081101
8668,Industrial exports,Textiles,52081110
8669,Industrial exports,Textiles,52081190
8670,Industrial exports,Textiles,52081290
8671,Industrial exports,Textiles,52081390
8672,Industrial exports,Textiles,52081990
8673,Industrial exports,Textiles,52082190
8674,Industrial exports,Textiles,52083190
8675,Industrial exports,Textiles,52083290
8676,Industrial exports,Textiles,52083390
8677,Industrial exports,Textiles,52083990
8678,Industrial exports,Textiles,52084290
8679,Industrial exports,Textiles,52084990
8680,Industrial exports,Textiles,52085290
8681,Industrial exports,Textiles,52085990
8682,Industrial exports,Textiles,52091110
8683,Industrial exports,Textiles,52091190
8684,Industrial exports,Textiles,52091290
8685,Industrial exports,Textiles,52091990
8686,Industrial exports,Textiles,52092190
8687,Industrial exports,Textiles,52092290
8688,Industrial exports,Textiles,52092990
8689,Industrial exports,Textiles,52093190
8690,Industrial exports,Textiles,52093210
8691,Industrial exports,Textiles,52093290
8692,Industrial exports,Textiles,52093990
8693,Industrial exports,Textiles,52094190
8694,Industrial exports,Textiles,52094290
8695,Industrial exports,Textiles,52094390
8696,Industrial exports,Textiles,52094910
8697,Industrial exports,Textiles,52094990
8698,Industrial exports,Textiles,52095190
8699,Industrial exports,Textiles,52095290
8700,Industrial exports,Textiles,52095910
8701,Industrial exports,Textiles,52095990
8702,Industrial exports,Textiles,52101190
8703,Industrial exports,Textiles,52101990
8704,Industrial exports,Textiles,52102990
8705,Industrial exports,Textiles,52103190
8706,Industrial exports,Textiles,52103290
8707,Industrial exports,Textiles,52103990
8708,Industrial exports,Textiles,52104190
8709,Industrial exports,Textiles,52104290
8710,Industrial exports,Textiles,52105290
8711,Industrial exports,Textiles,52105990
8712,Industrial exports,Textiles,52111190
8713,Industrial exports,Textiles,52111290
8714,Industrial exports,Textiles,52111990
8715,Industrial exports,Textiles,52112910
8716,Industrial exports,Textiles,52112990
8717,Industrial exports,Textiles,52113190
8718,Industrial exports,Textiles,52113290
8719,Industrial exports,Textiles,52113990
8720,Industrial exports,Textiles,52114290
8721,Industrial exports,Textiles,52114990
8722,Industrial exports,Textiles,52115110
8723,Industrial exports,Textiles,52115190
8724,Industrial exports,Textiles,52115990
8725,Industrial exports,Textiles,52121110
8726,Industrial exports,Textiles,52121190
8727,Industrial exports,Textiles,52121290
8728,Industrial exports,Textiles,52121390
8729,Industrial exports,Textiles,52121490
8730,Industrial exports,Textiles,52121590
8731,Industrial exports,Textiles,52122190
8732,Industrial exports,Textiles,52122390
8733,Industrial exports,Textiles,52122490
8734,Industrial exports,Textiles,52122590
8735,Industrial exports,Textiles,53029009
8736,Industrial exports,Textiles,53029090
8737,Industrial exports,Textiles,53039001
8738,Industrial exports,Textiles,53039009
8739,Industrial exports,Textiles,53039010
8740,Industrial exports,Textiles,53039090
