<new sheet>
sheet_name: HS codes Export Classification
No.,Major Category,Minor Category,HSCO 
5162,Industrial exports,Machinery and mechanical appliances,853090
5163,Industrial exports,Machinery and mechanical appliances,853110
5164,Industrial exports,Machinery and mechanical appliances,853120
5165,Industrial exports,Machinery and mechanical appliances,853190
5166,Industrial exports,Machinery and mechanical appliances,853210
5167,Industrial exports,Machinery and mechanical appliances,853221
5168,Industrial exports,Machinery and mechanical appliances,853222
5169,Industrial exports,Machinery and mechanical appliances,853223
5170,Industrial exports,Machinery and mechanical appliances,853224
5171,Industrial exports,Machinery and mechanical appliances,853225
5172,Industrial exports,Machinery and mechanical appliances,853229
5173,Industrial exports,Machinery and mechanical appliances,853230
5174,Industrial exports,Machinery and mechanical appliances,853290
5175,Industrial exports,Machinery and mechanical appliances,853310
5176,Industrial exports,Machinery and mechanical appliances,853321
5177,Industrial exports,Machinery and mechanical appliances,853329
5178,Industrial exports,Machinery and mechanical appliances,853331
5179,Industrial exports,Machinery and mechanical appliances,853339
5180,Industrial exports,Machinery and mechanical appliances,853340
5181,Industrial exports,Machinery and mechanical appliances,853390
5182,Industrial exports,Machinery and mechanical appliances,853400
5183,Industrial exports,Machinery and mechanical appliances,853510
5184,Industrial exports,Machinery and mechanical appliances,853521
5185,Industrial exports,Machinery and mechanical appliances,853529
5186,Industrial exports,Machinery and mechanical appliances,853530
5187,Industrial exports,Machinery and mechanical appliances,853540
5188,Industrial exports,Machinery and mechanical appliances,853590
5189,Industrial exports,Machinery and mechanical appliances,853610
5190,Industrial exports,Machinery and mechanical appliances,853620
5191,Industrial exports,Machinery and mechanical appliances,853630
5192,Industrial exports,Machinery and mechanical appliances,853641
5193,Industrial exports,Machinery and mechanical appliances,853649
5194,Industrial exports,Machinery and mechanical appliances,853669
5195,Industrial exports,Machinery and mechanical appliances,853670
5196,Industrial exports,Machinery and mechanical appliances,853690
5197,Industrial exports,Machinery and mechanical appliances,853710
5198,Industrial exports,Machinery and mechanical appliances,853720
5199,Industrial exports,Machinery and mechanical appliances,853810
5200,Industrial exports,Machinery and mechanical appliances,853890
5201,Industrial exports,Machinery and mechanical appliances,853910
5202,Industrial exports,Machinery and mechanical appliances,853921
5203,Industrial exports,Machinery and mechanical appliances,853922
5204,Industrial exports,Machinery and mechanical appliances,853929
5205,Industrial exports,Machinery and mechanical appliances,853931
5206,Industrial exports,Machinery and mechanical appliances,853932
5207,Industrial exports,Machinery and mechanical appliances,853939
5208,Industrial exports,Machinery and mechanical appliances,853941
5209,Industrial exports,Machinery and mechanical appliances,853949
5210,Industrial exports,Machinery and mechanical appliances,853950
5211,Industrial exports,Machinery and mechanical appliances,853952
5212,Industrial exports,Machinery and mechanical appliances,853990
5213,Industrial exports,Machinery and mechanical appliances,854011
5214,Industrial exports,Machinery and mechanical appliances,854020
5215,Industrial exports,Machinery and mechanical appliances,854040
5216,Industrial exports,Machinery and mechanical appliances,854050
5217,Industrial exports,Machinery and mechanical appliances,854060
5218,Industrial exports,Machinery and mechanical appliances,854071
5219,Industrial exports,Machinery and mechanical appliances,854079
5220,Industrial exports,Machinery and mechanical appliances,854089
5221,Industrial exports,Machinery and mechanical appliances,854099
5222,Industrial exports,Machinery and mechanical appliances,854110
5223,Industrial exports,Machinery and mechanical appliances,854121
5224,Industrial exports,Machinery and mechanical appliances,854129
5225,Industrial exports,Machinery and mechanical appliances,854130
5226,Industrial exports,Machinery and mechanical appliances,854140
5227,Industrial exports,Machinery and mechanical appliances,854150
5228,Industrial exports,Machinery and mechanical appliances,854160
5229,Industrial exports,Machinery and mechanical appliances,854190
5230,Industrial exports,Machinery and mechanical appliances,854210
5231,Industrial exports,Machinery and mechanical appliances,854212
5232,Industrial exports,Machinery and mechanical appliances,854213
5233,Industrial exports,Machinery and mechanical appliances,854219
5234,Industrial exports,Machinery and mechanical appliances,854229
5235,Industrial exports,Machinery and mechanical appliances,854230
5236,Industrial exports,Machinery and mechanical appliances,854231
5237,Industrial exports,Machinery and mechanical appliances,854232
5238,Industrial exports,Machinery and mechanical appliances,854233
5239,Industrial exports,Machinery and mechanical appliances,854239
5240,Industrial exports,Machinery and mechanical appliances,854250
5241,Industrial exports,Machinery and mechanical appliances,854260
5242,Industrial exports,Machinery and mechanical appliances,854270
5243,Industrial exports,Machinery and mechanical appliances,854290
5244,Industrial exports,Machinery and mechanical appliances,854310
5245,Industrial exports,Machinery and mechanical appliances,854319
5246,Industrial exports,Machinery and mechanical appliances,854320
5247,Industrial exports,Machinery and mechanical appliances,854330
5248,Industrial exports,Machinery and mechanical appliances,854340
5249,Industrial exports,Machinery and mechanical appliances,854381
5250,Industrial exports,Machinery and mechanical appliances,854389
5251,Industrial exports,Machinery and mechanical appliances,854390
5252,Industrial exports,Machinery and mechanical appliances,854419
5253,Industrial exports,Machinery and mechanical appliances,854430
5254,Industrial exports,Machinery and mechanical appliances,854441
5255,Industrial exports,Machinery and mechanical appliances,854449
5256,Industrial exports,Machinery and mechanical appliances,854451
5257,Industrial exports,Machinery and mechanical appliances,854460
5258,Industrial exports,Machinery and mechanical appliances,854470
5259,Industrial exports,Machinery and mechanical appliances,854511
5260,Industrial exports,Machinery and mechanical appliances,854520
5261,Industrial exports,Machinery and mechanical appliances,854590
5262,Industrial exports,Machinery and mechanical appliances,854610
5263,Industrial exports,Machinery and mechanical appliances,854620
5264,Industrial exports,Machinery and mechanical appliances,854690
5265,Industrial exports,Machinery and mechanical appliances,854710
5266,Industrial exports,Machinery and mechanical appliances,854720
5267,Industrial exports,Machinery and mechanical appliances,854790
5268,Industrial exports,Machinery and mechanical appliances,854800
5269,Industrial exports,Machinery and mechanical appliances,854890
5270,Industrial exports,Machinery and mechanical appliances,8412390
5271,Industrial exports,Machinery and mechanical appliances,84041090
5272,Industrial exports,Machinery and mechanical appliances,84072101
5273,Industrial exports,Machinery and mechanical appliances,84072109
5274,Industrial exports,Machinery and mechanical appliances,84072110
5275,Industrial exports,Machinery and mechanical appliances,84072190
5276,Industrial exports,Machinery and mechanical appliances,84072910
5277,Industrial exports,Machinery and mechanical appliances,84072990
5278,Industrial exports,Machinery and mechanical appliances,84073109
5279,Industrial exports,Machinery and mechanical appliances,84073110
5280,Industrial exports,Machinery and mechanical appliances,84073190
5281,Industrial exports,Machinery and mechanical appliances,84073209
5282,Industrial exports,Machinery and mechanical appliances,84073210
5283,Industrial exports,Machinery and mechanical appliances,84073220
5284,Industrial exports,Machinery and mechanical appliances,84073290
5285,Industrial exports,Machinery and mechanical appliances,84073309
5286,Industrial exports,Machinery and mechanical appliances,84073390
5287,Industrial exports,Machinery and mechanical appliances,84073409
5288,Industrial exports,Machinery and mechanical appliances,84073410
5289,Industrial exports,Machinery and mechanical appliances,84073490
5290,Industrial exports,Machinery and mechanical appliances,84079009
5291,Industrial exports,Machinery and mechanical appliances,84079010
5292,Industrial exports,Machinery and mechanical appliances,84079090
5293,Industrial exports,Machinery and mechanical appliances,84081010
5294,Industrial exports,Machinery and mechanical appliances,84081090
5295,Industrial exports,Machinery and mechanical appliances,84082002
5296,Industrial exports,Machinery and mechanical appliances,84082003
5297,Industrial exports,Machinery and mechanical appliances,84082005
5298,Industrial exports,Machinery and mechanical appliances,84082007
5299,Industrial exports,Machinery and mechanical appliances,84082009
5300,Industrial exports,Machinery and mechanical appliances,84082010
5301,Industrial exports,Machinery and mechanical appliances,84082012
5302,Industrial exports,Machinery and mechanical appliances,84082020
5303,Industrial exports,Machinery and mechanical appliances,84082030
5304,Industrial exports,Machinery and mechanical appliances,84082050
5305,Industrial exports,Machinery and mechanical appliances,84082060
5306,Industrial exports,Machinery and mechanical appliances,84082070
5307,Industrial exports,Machinery and mechanical appliances,84082090
5308,Industrial exports,Machinery and mechanical appliances,84082091
5309,Industrial exports,Machinery and mechanical appliances,84082092
5310,Industrial exports,Machinery and mechanical appliances,84089001
5311,Industrial exports,Machinery and mechanical appliances,84089009
5312,Industrial exports,Machinery and mechanical appliances,84089010
5313,Industrial exports,Machinery and mechanical appliances,84089011
5314,Industrial exports,Machinery and mechanical appliances,84089090
5315,Industrial exports,Machinery and mechanical appliances,84089099
5316,Industrial exports,Machinery and mechanical appliances,84099110
5317,Industrial exports,Machinery and mechanical appliances,84099190
5318,Industrial exports,Machinery and mechanical appliances,84132010
5319,Industrial exports,Machinery and mechanical appliances,84132090
5320,Industrial exports,Machinery and mechanical appliances,84134009
5321,Industrial exports,Machinery and mechanical appliances,84134010
5322,Industrial exports,Machinery and mechanical appliances,84134090
5323,Industrial exports,Machinery and mechanical appliances,84135010
5324,Industrial exports,Machinery and mechanical appliances,84135090
5325,Industrial exports,Machinery and mechanical appliances,84136010
5326,Industrial exports,Machinery and mechanical appliances,84136090
5327,Industrial exports,Machinery and mechanical appliances,84137001
5328,Industrial exports,Machinery and mechanical appliances,84137009
5329,Industrial exports,Machinery and mechanical appliances,84137010
5330,Industrial exports,Machinery and mechanical appliances,84137011
5331,Industrial exports,Machinery and mechanical appliances,84137019
5332,Industrial exports,Machinery and mechanical appliances,84137050
5333,Industrial exports,Machinery and mechanical appliances,84137090
5334,Industrial exports,Machinery and mechanical appliances,84137091
5335,Industrial exports,Machinery and mechanical appliances,84137099
5336,Industrial exports,Machinery and mechanical appliances,84138110
5337,Industrial exports,Machinery and mechanical appliances,84138190
5338,Industrial exports,Machinery and mechanical appliances,84139101
5339,Industrial exports,Machinery and mechanical appliances,84139109
5340,Industrial exports,Machinery and mechanical appliances,84139110
5341,Industrial exports,Machinery and mechanical appliances,84139120
5342,Industrial exports,Machinery and mechanical appliances,84139150
5343,Industrial exports,Machinery and mechanical appliances,84139190
5344,Industrial exports,Machinery and mechanical appliances,84139290
5345,Industrial exports,Machinery and mechanical appliances,84143001
5346,Industrial exports,Machinery and mechanical appliances,84143009
5347,Industrial exports,Machinery and mechanical appliances,84143010
5348,Industrial exports,Machinery and mechanical appliances,84143090
5349,Industrial exports,Machinery and mechanical appliances,84145901
5350,Industrial exports,Machinery and mechanical appliances,84145909
5351,Industrial exports,Machinery and mechanical appliances,84145910
5352,Industrial exports,Machinery and mechanical appliances,84145990
5353,Industrial exports,Machinery and mechanical appliances,84148001
5354,Industrial exports,Machinery and mechanical appliances,84148009
5355,Industrial exports,Machinery and mechanical appliances,84148010
5356,Industrial exports,Machinery and mechanical appliances,84148090
5357,Industrial exports,Machinery and mechanical appliances,84149001
5358,Industrial exports,Machinery and mechanical appliances,84149002
5359,Industrial exports,Machinery and mechanical appliances,84149009
5360,Industrial exports,Machinery and mechanical appliances,84149010
5361,Industrial exports,Machinery and mechanical appliances,84149020
5362,Industrial exports,Machinery and mechanical appliances,84149090
5363,Industrial exports,Machinery and mechanical appliances,84151003
5364,Industrial exports,Machinery and mechanical appliances,84151005
5365,Industrial exports,Machinery and mechanical appliances,84151009
5366,Industrial exports,Machinery and mechanical appliances,84151010
5367,Industrial exports,Machinery and mechanical appliances,84151020
5368,Industrial exports,Machinery and mechanical appliances,84151021
5369,Industrial exports,Machinery and mechanical appliances,84151022
5370,Industrial exports,Machinery and mechanical appliances,84151023
5371,Industrial exports,Machinery and mechanical appliances,84151024
5372,Industrial exports,Machinery and mechanical appliances,84151025
5373,Industrial exports,Machinery and mechanical appliances,84151029
5374,Industrial exports,Machinery and mechanical appliances,84151030
5375,Industrial exports,Machinery and mechanical appliances,84151031
5376,Industrial exports,Machinery and mechanical appliances,84151032
5377,Industrial exports,Machinery and mechanical appliances,84151033
5378,Industrial exports,Machinery and mechanical appliances,84151034
5379,Industrial exports,Machinery and mechanical appliances,84151035
5380,Industrial exports,Machinery and mechanical appliances,84151039
5381,Industrial exports,Machinery and mechanical appliances,84151050
5382,Industrial exports,Machinery and mechanical appliances,84151090
5383,Industrial exports,Machinery and mechanical appliances,84158109
5384,Industrial exports,Machinery and mechanical appliances,84158110
5385,Industrial exports,Machinery and mechanical appliances,84158190
5386,Industrial exports,Machinery and mechanical appliances,84158209
5387,Industrial exports,Machinery and mechanical appliances,84158210
5388,Industrial exports,Machinery and mechanical appliances,84158220
5389,Industrial exports,Machinery and mechanical appliances,84158290
5390,Industrial exports,Machinery and mechanical appliances,84158309
5391,Industrial exports,Machinery and mechanical appliances,84158320
5392,Industrial exports,Machinery and mechanical appliances,84158390
5393,Industrial exports,Machinery and mechanical appliances,84159010
5394,Industrial exports,Machinery and mechanical appliances,84159011
5395,Industrial exports,Machinery and mechanical appliances,84159019
5396,Industrial exports,Machinery and mechanical appliances,84159020
5397,Industrial exports,Machinery and mechanical appliances,84159029
5398,Industrial exports,Machinery and mechanical appliances,84159090
5399,Industrial exports,Machinery and mechanical appliances,84181001
5400,Industrial exports,Machinery and mechanical appliances,84181009
5401,Industrial exports,Machinery and mechanical appliances,84181010
5402,Industrial exports,Machinery and mechanical appliances,84181090
5403,Industrial exports,Machinery and mechanical appliances,84182101
5404,Industrial exports,Machinery and mechanical appliances,84182109
5405,Industrial exports,Machinery and mechanical appliances,84182110
5406,Industrial exports,Machinery and mechanical appliances,84182120
5407,Industrial exports,Machinery and mechanical appliances,84182125
5408,Industrial exports,Machinery and mechanical appliances,84182126
5409,Industrial exports,Machinery and mechanical appliances,84182127
5410,Industrial exports,Machinery and mechanical appliances,84182129
5411,Industrial exports,Machinery and mechanical appliances,84182130
5412,Industrial exports,Machinery and mechanical appliances,84182132
5413,Industrial exports,Machinery and mechanical appliances,84182133
5414,Industrial exports,Machinery and mechanical appliances,84182139
5415,Industrial exports,Machinery and mechanical appliances,84182190
5416,Industrial exports,Machinery and mechanical appliances,84182901
5417,Industrial exports,Machinery and mechanical appliances,84182909
5418,Industrial exports,Machinery and mechanical appliances,84182910
5419,Industrial exports,Machinery and mechanical appliances,84182920
5420,Industrial exports,Machinery and mechanical appliances,84182930
5421,Industrial exports,Machinery and mechanical appliances,84182990
5422,Industrial exports,Machinery and mechanical appliances,84183001
5423,Industrial exports,Machinery and mechanical appliances,84183009
5424,Industrial exports,Machinery and mechanical appliances,84183010
5425,Industrial exports,Machinery and mechanical appliances,84183020
5426,Industrial exports,Machinery and mechanical appliances,84183030
5427,Industrial exports,Machinery and mechanical appliances,84183090
5428,Industrial exports,Machinery and mechanical appliances,84184002
5429,Industrial exports,Machinery and mechanical appliances,84184010
5430,Industrial exports,Machinery and mechanical appliances,84184020
5431,Industrial exports,Machinery and mechanical appliances,84184030
5432,Industrial exports,Machinery and mechanical appliances,84184090
5433,Industrial exports,Machinery and mechanical appliances,84185001
5434,Industrial exports,Machinery and mechanical appliances,84185009
5435,Industrial exports,Machinery and mechanical appliances,84185010
5436,Industrial exports,Machinery and mechanical appliances,84185090
5437,Industrial exports,Machinery and mechanical appliances,84186101
5438,Industrial exports,Machinery and mechanical appliances,84186102
5439,Industrial exports,Machinery and mechanical appliances,84186109
5440,Industrial exports,Machinery and mechanical appliances,84186110
5441,Industrial exports,Machinery and mechanical appliances,84186120
5442,Industrial exports,Machinery and mechanical appliances,84186130
5443,Industrial exports,Machinery and mechanical appliances,84186140
5444,Industrial exports,Machinery and mechanical appliances,84186150
5445,Industrial exports,Machinery and mechanical appliances,84186160
5446,Industrial exports,Machinery and mechanical appliances,84186170
5447,Industrial exports,Machinery and mechanical appliances,84186190
5448,Industrial exports,Machinery and mechanical appliances,84186906
5449,Industrial exports,Machinery and mechanical appliances,84186909
5450,Industrial exports,Machinery and mechanical appliances,84186910
5451,Industrial exports,Machinery and mechanical appliances,84186920
5452,Industrial exports,Machinery and mechanical appliances,84186930
5453,Industrial exports,Machinery and mechanical appliances,84186950
5454,Industrial exports,Machinery and mechanical appliances,84186960
5455,Industrial exports,Machinery and mechanical appliances,84186970
5456,Industrial exports,Machinery and mechanical appliances,84186990
5457,Industrial exports,Machinery and mechanical appliances,84189101
5458,Industrial exports,Machinery and mechanical appliances,84189109
5459,Industrial exports,Machinery and mechanical appliances,84189110
5460,Industrial exports,Machinery and mechanical appliances,84189120
5461,Industrial exports,Machinery and mechanical appliances,84189190
5462,Industrial exports,Machinery and mechanical appliances,84189901
5463,Industrial exports,Machinery and mechanical appliances,84189902
5464,Industrial exports,Machinery and mechanical appliances,84189909
5465,Industrial exports,Machinery and mechanical appliances,84189910
5466,Industrial exports,Machinery and mechanical appliances,84189920
5467,Industrial exports,Machinery and mechanical appliances,84189990
5468,Industrial exports,Machinery and mechanical appliances,84191910
5469,Industrial exports,Machinery and mechanical appliances,84191990
5470,Industrial exports,Machinery and mechanical appliances,84198901
5471,Industrial exports,Machinery and mechanical appliances,84198909
5472,Industrial exports,Machinery and mechanical appliances,84198910
5473,Industrial exports,Machinery and mechanical appliances,84198990
5474,Industrial exports,Machinery and mechanical appliances,84199090
5475,Industrial exports,Machinery and mechanical appliances,84211909
5476,Industrial exports,Machinery and mechanical appliances,84211910
5477,Industrial exports,Machinery and mechanical appliances,84211990
5478,Industrial exports,Machinery and mechanical appliances,84212101
5479,Industrial exports,Machinery and mechanical appliances,84212109
5480,Industrial exports,Machinery and mechanical appliances,84212110
5481,Industrial exports,Machinery and mechanical appliances,84212190
5482,Industrial exports,Machinery and mechanical appliances,84212910
5483,Industrial exports,Machinery and mechanical appliances,84212990
5484,Industrial exports,Machinery and mechanical appliances,84219909
5485,Industrial exports,Machinery and mechanical appliances,84219990
5486,Industrial exports,Machinery and mechanical appliances,84223001
5487,Industrial exports,Machinery and mechanical appliances,84223002
5488,Industrial exports,Machinery and mechanical appliances,84223009
5489,Industrial exports,Machinery and mechanical appliances,84223010
5490,Industrial exports,Machinery and mechanical appliances,84223020
5491,Industrial exports,Machinery and mechanical appliances,84223030
5492,Industrial exports,Machinery and mechanical appliances,84223090
5493,Industrial exports,Machinery and mechanical appliances,84224009
5494,Industrial exports,Machinery and mechanical appliances,84224010
5495,Industrial exports,Machinery and mechanical appliances,84224090
5496,Industrial exports,Machinery and mechanical appliances,84229001
5497,Industrial exports,Machinery and mechanical appliances,84229009
5498,Industrial exports,Machinery and mechanical appliances,84229010
5499,Industrial exports,Machinery and mechanical appliances,84229090
5500,Industrial exports,Machinery and mechanical appliances,84231001
5501,Industrial exports,Machinery and mechanical appliances,84231002
5502,Industrial exports,Machinery and mechanical appliances,84231010
5503,Industrial exports,Machinery and mechanical appliances,84231020
5504,Industrial exports,Machinery and mechanical appliances,84239001
5505,Industrial exports,Machinery and mechanical appliances,84239009
5506,Industrial exports,Machinery and mechanical appliances,84239010
5507,Industrial exports,Machinery and mechanical appliances,84239090
5508,Industrial exports,Machinery and mechanical appliances,84242010
5509,Industrial exports,Machinery and mechanical appliances,84242090
5510,Industrial exports,Machinery and mechanical appliances,84248101
5511,Industrial exports,Machinery and mechanical appliances,84248109
5512,Industrial exports,Machinery and mechanical appliances,84248110
5513,Industrial exports,Machinery and mechanical appliances,84248190
5514,Industrial exports,Machinery and mechanical appliances,84248909
5515,Industrial exports,Machinery and mechanical appliances,84248990
5516,Industrial exports,Machinery and mechanical appliances,84249090
5517,Industrial exports,Machinery and mechanical appliances,84261910
5518,Industrial exports,Machinery and mechanical appliances,84261990
5519,Industrial exports,Machinery and mechanical appliances,84264109
5520,Industrial exports,Machinery and mechanical appliances,84264190
5521,Industrial exports,Machinery and mechanical appliances,84264903
5522,Industrial exports,Machinery and mechanical appliances,84264930
5523,Industrial exports,Machinery and mechanical appliances,84264990
5524,Industrial exports,Machinery and mechanical appliances,84269190
5525,Industrial exports,Machinery and mechanical appliances,84269909
5526,Industrial exports,Machinery and mechanical appliances,84269990
5527,Industrial exports,Machinery and mechanical appliances,84271090
5528,Industrial exports,Machinery and mechanical appliances,84272090
5529,Industrial exports,Machinery and mechanical appliances,84279009
5530,Industrial exports,Machinery and mechanical appliances,84279010
5531,Industrial exports,Machinery and mechanical appliances,84279090
5532,Industrial exports,Machinery and mechanical appliances,84281001
5533,Industrial exports,Machinery and mechanical appliances,84281009
5534,Industrial exports,Machinery and mechanical appliances,84281010
5535,Industrial exports,Machinery and mechanical appliances,84281020
5536,Industrial exports,Machinery and mechanical appliances,84281090
5537,Industrial exports,Machinery and mechanical appliances,84282002
5538,Industrial exports,Machinery and mechanical appliances,84282009
5539,Industrial exports,Machinery and mechanical appliances,84282010
5540,Industrial exports,Machinery and mechanical appliances,84282020
5541,Industrial exports,Machinery and mechanical appliances,84283190
5542,Industrial exports,Machinery and mechanical appliances,84283290
5543,Industrial exports,Machinery and mechanical appliances,84283309
5544,Industrial exports,Machinery and mechanical appliances,84283310
5545,Industrial exports,Machinery and mechanical appliances,84283909
5546,Industrial exports,Machinery and mechanical appliances,84283990
5547,Industrial exports,Machinery and mechanical appliances,84286010
5548,Industrial exports,Machinery and mechanical appliances,84289001
5549,Industrial exports,Machinery and mechanical appliances,84289002
5550,Industrial exports,Machinery and mechanical appliances,84289009
5551,Industrial exports,Machinery and mechanical appliances,84289010
5552,Industrial exports,Machinery and mechanical appliances,84289030
5553,Industrial exports,Machinery and mechanical appliances,84289040
5554,Industrial exports,Machinery and mechanical appliances,84289090
5555,Industrial exports,Machinery and mechanical appliances,84291110
5556,Industrial exports,Machinery and mechanical appliances,84291190
5557,Industrial exports,Machinery and mechanical appliances,84291990
5558,Industrial exports,Machinery and mechanical appliances,84292001
5559,Industrial exports,Machinery and mechanical appliances,84292010
5560,Industrial exports,Machinery and mechanical appliances,84292090
5561,Industrial exports,Machinery and mechanical appliances,84293009
5562,Industrial exports,Machinery and mechanical appliances,84293090
5563,Industrial exports,Machinery and mechanical appliances,84294001
5564,Industrial exports,Machinery and mechanical appliances,84294002
5565,Industrial exports,Machinery and mechanical appliances,84294009
5566,Industrial exports,Machinery and mechanical appliances,84294010
5567,Industrial exports,Machinery and mechanical appliances,84294020
5568,Industrial exports,Machinery and mechanical appliances,84294090
5569,Industrial exports,Machinery and mechanical appliances,84295101
5570,Industrial exports,Machinery and mechanical appliances,84295110
5571,Industrial exports,Machinery and mechanical appliances,84295190
5572,Industrial exports,Machinery and mechanical appliances,84295201
5573,Industrial exports,Machinery and mechanical appliances,84295210
5574,Industrial exports,Machinery and mechanical appliances,84295290
5575,Industrial exports,Machinery and mechanical appliances,84295909
5576,Industrial exports,Machinery and mechanical appliances,84295910
5577,Industrial exports,Machinery and mechanical appliances,84295990
5578,Industrial exports,Machinery and mechanical appliances,84301001
5579,Industrial exports,Machinery and mechanical appliances,84301009
5580,Industrial exports,Machinery and mechanical appliances,84301010
5581,Industrial exports,Machinery and mechanical appliances,84301090
5582,Industrial exports,Machinery and mechanical appliances,84302009
5583,Industrial exports,Machinery and mechanical appliances,84302090
5584,Industrial exports,Machinery and mechanical appliances,84303190
5585,Industrial exports,Machinery and mechanical appliances,84303909
5586,Industrial exports,Machinery and mechanical appliances,84303990
5587,Industrial exports,Machinery and mechanical appliances,84304109
5588,Industrial exports,Machinery and mechanical appliances,84304110
5589,Industrial exports,Machinery and mechanical appliances,84304120
5590,Industrial exports,Machinery and mechanical appliances,84304190
5591,Industrial exports,Machinery and mechanical appliances,84304909
5592,Industrial exports,Machinery and mechanical appliances,84305003
5593,Industrial exports,Machinery and mechanical appliances,84305030
5594,Industrial exports,Machinery and mechanical appliances,84305090
5595,Industrial exports,Machinery and mechanical appliances,84306101
5596,Industrial exports,Machinery and mechanical appliances,84306109
5597,Industrial exports,Machinery and mechanical appliances,84306190
5598,Industrial exports,Machinery and mechanical appliances,84306901
5599,Industrial exports,Machinery and mechanical appliances,84306909
5600,Industrial exports,Machinery and mechanical appliances,84306910
5601,Industrial exports,Machinery and mechanical appliances,84306920
5602,Industrial exports,Machinery and mechanical appliances,84306990
5603,Industrial exports,Machinery and mechanical appliances,84328009
5604,Industrial exports,Machinery and mechanical appliances,84328010
5605,Industrial exports,Machinery and mechanical appliances,84328090
5606,Industrial exports,Machinery and mechanical appliances,84329009
5607,Industrial exports,Machinery and mechanical appliances,84329090
5608,Industrial exports,Machinery and mechanical appliances,84331101
5609,Industrial exports,Machinery and mechanical appliances,84331109
5610,Industrial exports,Machinery and mechanical appliances,84331110
5611,Industrial exports,Machinery and mechanical appliances,84331190
5612,Industrial exports,Machinery and mechanical appliances,84331909
5613,Industrial exports,Machinery and mechanical appliances,84331990
5614,Industrial exports,Machinery and mechanical appliances,84332009
5615,Industrial exports,Machinery and mechanical appliances,84332010
5616,Industrial exports,Machinery and mechanical appliances,84332090
5617,Industrial exports,Machinery and mechanical appliances,84334009
5618,Industrial exports,Machinery and mechanical appliances,84335109
5619,Industrial exports,Machinery and mechanical appliances,84335190
5620,Industrial exports,Machinery and mechanical appliances,84335209
5621,Industrial exports,Machinery and mechanical appliances,84335290
5622,Industrial exports,Machinery and mechanical appliances,84335910
5623,Industrial exports,Machinery and mechanical appliances,84335990
5624,Industrial exports,Machinery and mechanical appliances,84336010
5625,Industrial exports,Machinery and mechanical appliances,84339010
5626,Industrial exports,Machinery and mechanical appliances,84339030
5627,Industrial exports,Machinery and mechanical appliances,84339090
5628,Industrial exports,Machinery and mechanical appliances,84371001
5629,Industrial exports,Machinery and mechanical appliances,84371009
5630,Industrial exports,Machinery and mechanical appliances,84371090
5631,Industrial exports,Machinery and mechanical appliances,84378001
5632,Industrial exports,Machinery and mechanical appliances,84378009
5633,Industrial exports,Machinery and mechanical appliances,84378010
5634,Industrial exports,Machinery and mechanical appliances,84378090
5635,Industrial exports,Machinery and mechanical appliances,84386009
5636,Industrial exports,Machinery and mechanical appliances,84386090
5637,Industrial exports,Machinery and mechanical appliances,84388002
5638,Industrial exports,Machinery and mechanical appliances,84388003
5639,Industrial exports,Machinery and mechanical appliances,84388009
5640,Industrial exports,Machinery and mechanical appliances,84388010
5641,Industrial exports,Machinery and mechanical appliances,84388020
5642,Industrial exports,Machinery and mechanical appliances,84388030
5643,Industrial exports,Machinery and mechanical appliances,84388040
5644,Industrial exports,Machinery and mechanical appliances,84388090
5645,Industrial exports,Machinery and mechanical appliances,84389001
5646,Industrial exports,Machinery and mechanical appliances,84389009
5647,Industrial exports,Machinery and mechanical appliances,84389010
5648,Industrial exports,Machinery and mechanical appliances,84389090
5649,Industrial exports,Machinery and mechanical appliances,84431909
5650,Industrial exports,Machinery and mechanical appliances,84431910
5651,Industrial exports,Machinery and mechanical appliances,84431990
5652,Industrial exports,Machinery and mechanical appliances,84433109
5653,Industrial exports,Machinery and mechanical appliances,84433110
5654,Industrial exports,Machinery and mechanical appliances,84433190
5655,Industrial exports,Machinery and mechanical appliances,84433201
5656,Industrial exports,Machinery and mechanical appliances,84433204
5657,Industrial exports,Machinery and mechanical appliances,84433209
5658,Industrial exports,Machinery and mechanical appliances,84433210
5659,Industrial exports,Machinery and mechanical appliances,84433220
5660,Industrial exports,Machinery and mechanical appliances,84433230
5661,Industrial exports,Machinery and mechanical appliances,84433240
5662,Industrial exports,Machinery and mechanical appliances,84433290
5663,Industrial exports,Machinery and mechanical appliances,84433909
5664,Industrial exports,Machinery and mechanical appliances,84433910
5665,Industrial exports,Machinery and mechanical appliances,84433920
5666,Industrial exports,Machinery and mechanical appliances,84433930
5667,Industrial exports,Machinery and mechanical appliances,84433990
5668,Industrial exports,Machinery and mechanical appliances,84435109
5669,Industrial exports,Machinery and mechanical appliances,84435190
5670,Industrial exports,Machinery and mechanical appliances,84435909
5671,Industrial exports,Machinery and mechanical appliances,84435910
5672,Industrial exports,Machinery and mechanical appliances,84435990
5673,Industrial exports,Machinery and mechanical appliances,84439901
5674,Industrial exports,Machinery and mechanical appliances,84439903
5675,Industrial exports,Machinery and mechanical appliances,84439909
5676,Industrial exports,Machinery and mechanical appliances,84439910
5677,Industrial exports,Machinery and mechanical appliances,84439920
5678,Industrial exports,Machinery and mechanical appliances,84439930
5679,Industrial exports,Machinery and mechanical appliances,84439990
5680,Industrial exports,Machinery and mechanical appliances,84501103
5681,Industrial exports,Machinery and mechanical appliances,84501109
