<new sheet>
sheet_name: Merchandise Trade
,A SUMMARY OF EXTERNAL TRADE DATA,,,,,,,,,,,,
,,,,,,,,,,,,(values in US$ Mn. ),
,,Exports,,,,Imports ,,,,Trade Balance ,,,

,,Month,Cumulative ,% Month,% Cumul.,Month,Cumulative ,% Month,% Cumul.,Month,Cumulative ,% Month,% Cumul.

Sugar and confectionery,29.4,20,-32,88.1,48.9,-44.5,Sugar and confectionery,29.436483797473556,20.024646129738418,-31.973376074702674,88.1020154220293,48.88342062113547,-44.514980290777196,-0.0364837974735579,-0.024646129738417955,-0.026623925297325712,-0.0020154220293022718,0.016579378864527428,0.014980290777195648
Spices,10.8,10.4,-4.2,25.4,29.1,14.8,Spices,10.812245159533754,10.352924147199627,-4.248155730441594,25.379863089636878,29.136555223736043,14.8018613056786,-0.01224515953375338,0.04707585280037385,0.048155730441593825,0.02013691036312082,-0.03655522373604114,-0.001861305678598768
Other food and beverages,26,20.3,-21.9,72.9,60.7,-16.8,Other,26.00546134048424,20.305997333405074,-21.91641183541117,72.89937816657303,60.65372563903236,-16.798020553151634,-0.005461340484238519,-0.005997333405073135,0.01641183541117286,0.0006218334269760817,0.0462743609676437,-0.001979446848366706
Non-food consumer goods,299.9,213.8,-28.7,834.2,577.4,-30.8,        Non-food consumer goods,299.8565702747341,213.82397446502773,-28.691249196534773,834.1795101612595,577.3625355215983,-30.78677568932551,0.04342972526586664,-0.02397446502772027,-0.008750803465225943,0.020489838740559208,0.037464478401716406,-0.01322431067449159
Personal vehicles,150,72.2,-51.9,358.8,169.8,-52.7,Personal Motor Vehicles,150.04087806494368,72.1513955740577,-51.91217453231132,358.7940636888644,169.8061648565776,-52.67308407760378,-0.04087806494368351,0.04860442594230108,0.012174532311320263,0.005936311135599226,-0.0061648565775840325,-0.026915922396220537
Medical and pharmaceuticals,47.4,44.1,-6.9,130,121.8,-6.3,Medical and pharmaceuticals,47.39096671264403,44.12418439072397,-6.893259514472994,130.01961698095005,121.78279419084107,-6.3350615709903195,0.009033287355968866,-0.024184390723966942,-0.00674048552700679,-0.01961698095004749,0.017205809158923557,0.0350615709903197
Home appliances,21,20.5,-2.5,68.3,50.2,-26.5, Home appliances ,20.983904184710855,20.468680887385403,-2.4553262004543996,68.26112384747708,50.15416371242961,-26.52602112954621,0.01609581528914461,0.031319112614596634,-0.04467379954560036,0.038876152522917096,0.045836287570395484,0.0260211295462085
 Clothing and accessories,27,22.5,-16.8,96.8,75.1,-22.5, Clothing and accessories,27.00957893466077,22.472219859014583,-16.79907371611594,96.83200871107522,75.0568625249169,-22.487549805075744,-0.009578934660769534,0.027780140985417034,-0.0009262838840591314,-0.032008711075221186,0.04313747508309973,-0.012450194924255698
 Telecommunication devices,24.4,22.8,-6.5,73,61.6,-15.6, Telecommunication devices,24.42675525657425,22.832882820022217,-6.525109126489714,73.02159160773874,61.637631829458755,-15.589854353535525,-0.026755256574251263,-0.03288282002221621,0.025109126489714306,-0.021591607738741914,-0.03763182945875343,-0.010145646464474467
 Printed materials and stationary,2,2.1,5.9,7.3,6.5,-10.3, Printed materials and stationary,1.984550487771048,2.1008737441839873,5.861441023029257,7.264970312799533,6.514039398447162,-10.3363246100176,0.015449512228951967,-0.000873744183987224,0.03855897697074351,0.03502968720046695,-0.014039398447161844,0.03632461001759957
Other non-food consumables,28,29.7,5.9,100,92.4,-7.6,Other,28.01993663342948,29.67373718963988,5.902228038008176,99.98613501235442,92.41087900892717,-7.576306457381563,-0.01993663342948082,0.02626281036011946,-0.0022280380081758366,0.013864987645575866,-0.010879008927162204,-0.023693542618437036
2.  Intermediate goods,1121.7,987.1,-12,3351.4,2774.2,-17.2,2.  Intermediate   goods,1121.7388858615006,987.1015285710351,-12.00255772421256,3351.389692268709,2774.2363893844413,-17.221312824817048,-0.038885861500602914,-0.0015285710351236048,0.00255772421255962,0.010307731291050004,-0.036389384441463335,0.021312824817048437
Fuel,398,407.9,2.5,1075.2,1018.6,-5.3,Fuel,397.97626958243046,407.8678049385473,2.4854585843762322,1075.1912225741776,1018.6306405900198,-5.260513739011263,0.02373041756953853,0.032195061452682694,0.014541415623767762,0.008777425822472651,-0.030640590019743286,-0.03948626098873653
        o/w  Crude oil,49.9,101.9,104,153.4,237.7,55,            Petroleum : Crude oil,49.944043,101.90413000000001,104.0366055267092,153.37375300000002,237.656451,54.952491121476285,-0.04404300000000205,-0.00413000000000352,-0.036605526709195146,0.0262469999999837,0.04354899999998452,0.04750887852371477
                  Refined petroleum,304.2,271.5,-10.8,797,659,-17.3,     Refined Petroleum,304.2293256610851,271.4919142573158,-10.760767829541573,797.0274225996802,658.9700468205424,-17.321533972925717,-0.029325661085124466,0.008085742684215802,-0.03923217045842797,-0.027422599680221538,0.029953179457606893,0.021533972925716682
                  Coal,43.8,34.5,-21.3,124.8,122,-2.2,Coal,43.80290092134531,34.4717606812315,-21.30256225921948,124.79004697449746,122.0041427694775,-2.232473079835684,-0.002900921345315055,0.028239318768498833,0.0025622592194807225,0.009953025502539958,-0.0041427694774966994,0.032473079835683816
"Diamonds, precious stones and metals",150.3,14.7,-90.2,375.1,47.7,-87.3,Diamonds and precious stones and metals,150.33337615136057,14.742053681615964,-90.19375865890673,375.1007284680751,47.652018506457644,-87.29620742111854,-0.033376151360556605,-0.04205368161596468,-0.006241341093272013,-0.0007284680750672123,0.04798149354235903,-0.003792578881459008
       o/w   Gold,139.7,0,-100,345.3,0.8,-99.8,Gold,139.66090741083215,0.01277075914449268,-99.99085588130477,345.3338011216623,0.8411250325328821,-99.75643130507328,0.03909258916783642,-0.01277075914449268,-0.00914411869523235,-0.0338011216622931,-0.04112503253288202,-0.04356869492671933
Textiles and textile articles,198.6,213.9,7.7,691.1,688.6,-0.4,Textiles and textile articles,198.5853482143316,213.88912797638062,7.706399238241768,691.105460358975,688.5534993237766,-0.3692578313406636,0.014651785668405637,0.010872023619384663,-0.006399238241767691,-0.005460358975028612,0.046500676223445225,-0.030742168659336433
Paper and paperboard and articles thereof,38.8,34.1,-12.1,122.7,103.7,-15.4,Paper and paperboard and articles thereof,38.82168460169217,34.132503102060305,-12.078768728720934,122.6671542193557,103.71734521863777,-15.448152458833043,-0.021684601692172123,-0.03250310206030349,-0.02123127127906521,0.03284578064430832,-0.01734521863777161,0.048152458833042644
Vehicle and machinery parts,26.2,20.2,-23,81.2,71.4,-12,Vehicle and machinery parts,26.22423485572354,20.189380910587804,-23.012507241249814,81.16047716013775,71.44908631241411,-11.965665047239792,-0.02423485572354167,0.010619089412195137,0.012507241249814172,0.0395228398622578,-0.04908631241410433,-0.034334952760207926
Wheat and maize,32.5,12,-62.9,107.2,53.2,-50.3,Wheat and maize,32.4770779393407,12.038072844334298,-62.93363317100604,107.23468020467189,53.24667681975146,-50.34565616447686,0.022922060659297472,-0.03807284433429814,0.033633171006044904,-0.03468020467188637,-0.04667681975145399,0.04565616447685983
Base metals,27.9,34.6,23.9,135.4,140.8,3.9,Base metals,27.9477323847612,34.62567633881784,23.8944035319941,135.42868849542108,140.76956275767049,3.9436801179906444,-0.047732384761200564,-0.025676338817838484,0.005596468005897748,-0.028688495421079097,0.03043724232952627,-0.04368011799064453
Plastic and articles thereof,66.1,47.4,-28.3,177.8,143.7,-19.1,Plastic  and articles thereof,66.11926443278314,47.433988431304634,-28.259957459862495,177.7608783204921,143.74074464289012,-19.13814445508406,-0.019264432783145935,-0.03398843130463547,-0.040042540137505966,0.03912167950790035,-0.040744642890132354,0.03814445508405839
Unmanufactured tobacco,7.2,3.8,-46.8,16.2,12.2,-25.1,Unmanufactured tobacco,7.197500558663522,3.827570164849145,-46.82084240699423,16.248275163757143,12.170547724042985,-25.096371144734174,0.0024994413364778367,-0.027570164849145318,0.020842406994233897,-0.04827516375714325,0.029452275957014606,-0.0036288552658270135
Fertiliser,11.9,39.3,229.3,74.7,48.4,-35.2,Fertiliser,11.931103758585438,39.28381919387905,229.25553233589991,74.66127093070925,48.35042258847497,-35.24028993111106,-0.0311037585854379,0.016180806120949853,0.04446766410009673,0.038729069290752705,0.04957741152502848,0.0402899311110545
Food preparations,34.7,25.6,-26.1,85.4,68.4,-19.9,Food preparations,34.66596447156852,25.605197909766193,-26.13735604914026,85.37679837146976,68.36942541548706,-19.920368625190832,0.034035528431481055,-0.005197909766192055,0.03735604914025714,0.02320162853024499,0.030574584512947922,0.02036862519083371
 Other intermediate goods,129.5,133.5,3.1,409.5,377.6,-7.8,Other,129.45932891025993,133.46633307889203,3.095183794293981,409.4540580014667,377.5864194848183,-7.78295828161856,0.04067108974007283,0.03366692110796521,0.004816205706019261,0.04594199853329428,0.013580515181729425,-0.01704171838143953
3.  Investment goods,378.6,389.3,2.8,1196,1128.8,-5.6,3.  Investment  goods,378.582583028958,389.3475472819002,2.8434916806827193,1195.9651704013372,1128.8244503495287,-5.61393606715802,0.01741697104199602,-0.04754728190016522,-0.04349168068271947,0.03482959866278179,-0.024450349528706283,0.013936067158020649
Machinery and equipment,210.6,213.9,1.6,651.3,639,-1.9,Machinery and equipment,210.56037107458607,213.92797661040925,1.599353913861723,651.2762528156378,639.0442161707248,-1.8781640804544475,0.039628925413921934,-0.027976610409240266,0.0006460861382771022,0.02374718436215062,-0.04421617072478057,-0.021835919545552418
Building material,112.3,135,20.2,378.4,375.7,-0.7,Building material,112.31028927854064,134.95077629409437,20.15887160561316,378.415993533396,375.72856357568924,-0.7101787460443543,-0.010289278540639657,0.04922370590563219,0.04112839438683835,-0.015993533395999293,-0.0285635756892475,0.010178746044354314
Transport equipment,54.9,39.5,-28.1,163.9,112.3,-31.5,Transport equipment,54.93745596832442,39.49590294334242,-28.107513813317485,163.86714914922908,112.26566659363561,-31.48982747518325,-0.037455968324422884,0.00409705665757798,0.007513813317483908,0.03285085077092731,0.03433340636438231,-0.010172524816749018
Other investment goods,0.8,1,25.6,2.4,1.8,-25.8,Other investment Goods,0.7744667075068966,0.972891434054177,25.620820704615422,2.405774903074525,1.7860040094789391,-25.76179894484446,0.025533292493103432,0.027108565945823004,-0.020820704615420738,-0.005774903074525106,0.01399599052106093,-0.03820105515553962
4.  Unclassified imports,1.1,0.7,-30.4,63.2,1.6,-97.5,4.  Unclassified  imports,1.0551686714333641,0.7346007393379637,-30.380728766324538,63.20763735676252,1.567182837052144,-97.5205799447834,0.044831328566635964,-0.034600739337963704,-0.01927123367546102,-0.007637356762515424,0.03281716294785619,0.020579944783406745
Total imports  ,1978.5,1729,-12.6,5971,4816.9,-19.3,Total imports  ,1978.5218342628234,1729.043562407311,-12.609326191664971,5971.005655493732,4816.898630206803,-19.32852004963471,-0.02183426282340406,-0.04356240731090111,0.009326191664971617,-0.0056554937318651355,0.0013697931963179144,0.028520049634710887

