<new sheet>
sheet_name: Quarterly External Debt 

,,,,," Outstanding External Debt and Banking Sector External 
Liabilities (BPM6 format) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US$ millions
,,,,,,2012              Annual,2013                   1st Quarter,"2013            
,,,,, Loans,672.6612154051912,804.796965190583,857.4017264824892,826.8780199380345,921.083232879563,870.0048944511223,842.780533838759,1103.1098922899187,1122.8370825810382,1333.841270709896,1115.9253104382944,1233.2969107239974,1253.370424986491,1615.5749068745995,1516.9913806412374,1442.816115208041,1353.7469833216487,1467.349229778225,1529.5220191926778,1835.9825794007866,1904.4346863147516,1858.5254499566697,1885.608590388265,1929.8192277845014,1757.9929265673504,1498.437578077634,1531.6060968662691,1752.740489948826,1478.0267791764575,1587.2013713575195,1380.5808564825284,1130.014413746535,1150.1203113376937,968.5932830788206,1158.2302757754926,1173.694713576535,1167.4842749899526,1072.077198,1041.5738521,911.6081489,823.3433774800001,808.5080351300002,597.0311615799999
,,,,,Commercial Banks ,599.9899440699999,687.5401368036653,742.2455329899999,722.11446703,825.3152581485815,807.3755569635844,784.7117274216564,1044.8594034914386,1064.0250845894534,1278.2236484375107,1069.0755946566937,1169.8101388178984,1240.051881550769,1596.3794169510415,1493.9298797806523,1429.593230436816,1339.3544599571628,1450.5759454951904,1515.4522452365836,1820.757655283406,1885.7689918125182,1844.7587154361613,1869.4814262646153,1813.83673446,1643.2450936,1383.64452749,1449.57120893,1670.4877536894871,1412.28575602,1516.0242439991189,1323.2291683476924,1072.640721944359,1109.1318194151281,892.4706892184615,1099.1897707692308,1113.7268258725642,1084.4385811,1072.077198,1041.5738521,911.6081489,823.3433774800001,808.5080351300002,597.0311615799999
,,,,,Other Deposit Taking Corporations (c),72.67127133519135,117.25682838691775,115.15619349248927,104.76355290803451,95.76797473098145,62.629337487537896,58.068806417102564,58.25048879848009,58.8119979915848,55.61762227238523,46.84971578160071,63.486771906098966,13.31854343572195,19.195489923557943,23.06150086058517,13.222884771225154,14.392523364485896,16.77328428303474,14.069773956094082,15.224924117380738,18.66569450223335,13.766734520508408,16.127164123649663,115.98249332450155,114.74783296735052,114.79305058763413,82.03488793626917,82.2527362593389,65.7410231564575,71.17712735840054,57.351688134835996,57.373691802175905,40.98849192256564,76.12259386035912,59.04050500626187,59.96788770397083,83.0456938899527,0,0,0,0,0,0
,,,,, Trade credit and advances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, Other debt liabilities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,4. Other Sectors,4732.970187211387,5291.9186581742015,5632.146799515049,5486.5815564981085,5801.0878476044945,6022.399837147667,6241.808286438667,6190.798804350032,5841.473467766016,5795.470565789092,5870.738168676274,5704.747414178859,5566.697402466074,5560.794029068041,5739.42767184371,5691.2199137047955,5584.073943110763,6005.300968950061,6217.280944355365,5952.656565059557,6281.743727103461,6497.050581347652,6500.228121820939,6700.707850414185,6656.895899896226,6614.235761203403,6698.217066082567,6708.009986993095,6469.112905304275,6408.010947429414,6008.503607746164,6152.778617588203,6517.312425734239,7613.819462843867,7508.240029296346,7616.760423822805,6846.856174193724,6475.267648134438,6288.438855135375,6138.694177011825,4454.309701419925,4296.786907524869,4226.96416511546
,,,,, Short-term,1909.7182467996774,1975.7056935825221,2227.976998610505,2093.248303638488,2088.5196086664705,2200.607708406016,2131.2025561230625,2050.7974038401085,1674.3922515571544,1534.0424863644598,1629.8814557099543,1480.7204250554482,1374.559394400943,1251.9667170556374,1399.1083874303092,1411.2500578049812,1480.391728179653,1941.89868665837,1885.4227645569863,1581.6135091222686,1930.1375870208844,2043.7727587906727,2163.647727112237,2347.522695433802,2184.3976637553665,2162.545718232638,2267.69377270991,2241.841827187182,2155.9898816644536,2287.7075398044535,1908.4251979444534,2040.1428560844536,2340.8605142244537,2553.9999999999995,2473.999999999999,2660.999999999999,1914.7458824274856,1618.1282644331689,1479.3950564331692,1283.4762444331689,1019.6905629887248,829.5747163220576,821.5747163220577
,,,,, Currency and deposits ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, Debt securities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, Loans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, Trade credit and advances,1909.7182467996774,1975.7056935825221,2227.976998610505,2093.248303638488,2088.5196086664705,2200.607708406016,2131.2025561230625,2050.7974038401085,1674.3922515571544,1534.0424863644598,1629.8814557099543,1480.7204250554482,1374.559394400943,1251.9667170556374,1399.1083874303092,1411.2500578049812,1480.391728179653,1941.89868665837,1885.4227645569863,1581.6135091222686,1930.1375870208844,2043.7727587906727,2163.647727112237,2347.522695433802,2184.3976637553665,2162.545718232638,2267.69377270991,2241.841827187182,2155.9898816644536,2287.7075398044535,1908.4251979444534,2040.1428560844536,2340.8605142244537,2553.9999999999995,2473.999999999999,2660.999999999999,1914.7458824274856,1618.1282644331689,1479.3950564331692,1283.4762444331689,1019.6905629887248,829.5747163220576,821.5747163220577
,,,,, Other debt liabilities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,, Long-term,2823.2519404117097,3316.21296459168,3404.169800904544,3393.3332528596206,3712.5682389380245,3821.792128741651,4110.605730315604,4140.001400509923,4167.081216208861,4261.428079424632,4240.85671296632,4224.02698912341,4192.1380080651315,4308.827312012403,4340.319284413401,4279.969855899814,4103.68221493111,4063.402282291691,4331.858179798379,4371.043055937288,4351.6061400825765,4453.277822556979,4336.5803947087015,4353.185154980382,4472.498236140859,4451.690042970765,4430.5232933726575,4466.168159805913,4313.123023639821,4120.3034076249605,4100.07840980171,4112.63576150375,4176.451911509785,5059.819462843867,5034.240029296347,4955.760423822806,4932.110291766238,4857.139383701269,4809.043798702206,4855.217932578656,3434.6191384312,3467.2121912028115,3405.3894487934017
,,,,, Currency and deposits ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, Debt securities ,,0,0,,,0,175.99856944249998,176.7913194425,174.0283615,175.2600694425,172.0663194425,172.8625694425,164.487361115,168.39909723,172.385111115,179.38034723,172.18784723,177.49909723000002,178.049861115,179.71683332749998,176.8240833275,177.63472223000002,173.6872083275,176.1893194425,170.5153333275,177.0354444425,176.3319444425,177.9891944425,173.84859723000002,123.61319444250002,128.6444444425,124.70694444250002,95.71527777,106.24930555750001,118.36319444250002,110.857638885,93.795138885,85.482638885,85.701388885,104.513888885,77.65625,100.84375,99.75
,,,,,    Proxy market price of bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.482638885,85.701388885,104.513888885,71.53125,94.71875,87.5
,,,,,    Accrued Interest of international bond coupons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.125,6.125,12.25
,,,,, Loans,2823.2519404117097,3316.21296459168,3404.169800904544,3393.3332528596206,3712.5682389380245,3821.792128741651,3934.607160873104,3963.210081067423,3993.0528547088616,4086.1680099821324,4068.79039352382,4051.16441968091,4027.650646950132,4140.428214782403,4167.934173298401,4100.589508669815,3931.4943677011106,3885.9031850616907,4153.808318683379,4191.326222609788,4174.782056755076,4275.643100326979,4162.893186381201,4176.995835537882,4301.982902813359,4274.654598528265,4254.191348930158,4288.178965363413,4139.274426409821,3996.690213182461,3971.4339653592106,3987.92881706125,4080.736633739785,4953.570157286367,4915.876834853847,4844.902784937806,4838.315152881239,4771.65674481627,4723.342409817206,4750.704043693656,3356.9628884312,3366.3684412028115,3305.6394487934017
,,,,,Private Sector Corporations ,805.5356947176531,1191.0964389745618,1256.9954068682075,1191.9339852580888,1409.8558412582593,1335.905175500841,1361.652778837793,1371.3150492286793,1363.4071137678575,1513.0011363560704,1496.2803436584315,1535.0088072957037,1604.4317593064845,1796.3001089821446,1821.4441021403366,1834.7550712896216,1689.0697139750032,1722.636008991521,1869.4511852578512,1961.6165329969642,1918.8956154980308,2092.148423284099,1998.0032489782718,2092.9324546269604,2231.8295278729547,2285.496568657019,2277.931148981239,2346.772561556026,2235.3760855489354,2155.2800716388497,2142.4369665118334,2217.5661857340046,2314.5789540931605,2312.3510457390116,2273.8140706834247,2299.8170040703912,2293.3502371414193,2267.1131427006294,2269.3890664360288,2330.7689718796596,2372.3628884312,2382.449605400312,2326.0839105787777
,,,,,State Owned Business Enterprises and Public Corporations,2017.7162456940566,2125.116525617118,2147.1743940363367,2201.399267601532,2302.712397679765,2485.88695324081,2572.954382035311,2591.8950318387433,2629.645740941004,2573.1668736260617,2572.5100498653887,2516.1556123852065,2423.218887643647,2344.1281058002587,2346.490071158065,2265.8344373801933,2242.4246537261074,2163.2671760701696,2284.3571334255275,2229.7096896128237,2255.8864412570456,2183.4946770428805,2164.8899374029297,2084.0633809109213,2070.153374940404,1989.158029871246,1976.2601999489189,1941.406403807387,1903.8983408608854,1841.4101415436114,1828.996998847377,1770.362631327245,1766.1576796466243,2641.219111547356,2642.062764170422,2545.085780867415,2544.9649157398194,2504.5436021156406,2453.9533433811775,2404.1155221824197,984.6,983.9188358024992,979.5555382146239
,,,,,Outstanding Accrued Interest of SOBEs (from Q2 2022 onwards),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15.819549631576168,0,0,0
,,,,, Trade credit and advances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, Other debt liabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,Direct Investment: Intercompany Lending,1775.6280151382052,1867.269222287543,2013.109477971509,2118.334937375729,2100.2063855535644,2159.4488125535645,2226.528812553565,2369.075812553566,2544.0122320075047,2495.957202310623,2543.577768955074,2573.4517189550743,2613.1388343443036,2659.4059174359613,2689.41718969803,2723.7069879600986,2824.5190583653907,2561.833706145828,2757.2107330163076,2811.3735638191615,3331.7729088341075,3552.0202568341074,4403.324316834104,4469.6684228341055,4409.619301786571,4503.265552587887,4616.372579267823,4669.9871163065745,4778.377781449659,4837.163431630739,4902.30543163074,4947.41143163074,4989.66143163074,5053.316431630738,5096.415431630739,5194.945431630738,5334.098431630733,5481.731431630734,5619.181431630734,5802.656201311963,5943.739830420081,6023.341830420081,6086.46983042008
,,,,, Debt liabilities of direct investment enterprises to direct investors              ,1775.6280151382052,1867.269222287543,2013.109477971509,2118.334937375729,2100.2063855535644,2159.4488125535645,2226.528812553565,2369.075812553566,2544.0122320075047,2495.957202310623,2543.577768955074,2573.4517189550743,2613.1388343443036,2659.4059174359613,2689.41718969803,2723.7069879600986,2824.5190583653907,2561.833706145828,2757.2107330163076,2811.3735638191615,3331.7729088341075,3552.0202568341074,4403.324316834104,4469.6684228341055,4409.619301786571,4503.265552587887,4616.372579267823,4669.9871163065745,4778.377781449659,4837.163431630739,4902.30543163074,4947.41143163074,4989.66143163074,5053.316431630738,5096.415431630739,5194.945431630738,5334.098431630733,5481.731431630734,5619.181431630734,5802.656201311963,5943.739830420081,6023.341830420081,6086.46983042008

,,,,,Gross External Debt Position,37098.1031487829,37907.89386576931,38361.34466479907,39278.03321562613,39905.327473009595,41736.44951666966,43365.90375877026,42978.25086265355,42914.072591414966,42216.668462416834,43645.61302751709,43441.7796031781,44839.395206478905,44789.83322412374,45005.609839253986,47501.66809915549,46417.976789046894,46219.70874374111,48810.85151899766,49464.92464693515,51603.94175486122,51879.758196153954,53295.67759273362,52681.479108322004,52411.81037673973,54473.20603313814,55624.075489066105,55322.03069351829,54811.496415351,49791.30540574444,49953.76518016556,50449.479540612316,49041.25043690458,49682.20637975913,51238.723704864635,52008.83531256288,51775.14872913697,51216.53470214474,49530.344188445444,48833.58664146604,49678.14837528465,50899.51701465375,52412.10489586847

,,,,,     As a Percentage of GDP (d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,           Gross  External Debt,62.463662204244294,56.42231099599516,57.09722957877991,58.46163369694003,59.39530180842675,52.15230858783133,54.18841375364906,53.70401717230663,53.623822401428214,55.13510473646866,55.0348156869929,53.18618311690149,52.69624699730201,54.088862948967545,53.46758224688401,55.37242642839456,52.74757431424077,51.622508154568834,53.78434707863733,53.30051528551959,54.682945382844274,54.3646847901431,55.58593225426405,55.10819912035303,55.49158479429479,58.72259105267871,60.896663675190275,61.19939500990634,61.58684643471669,56.17579318379518,58.892200177855536,59.62538622840613,58.05632811236172,58.37481502073001,58.48018902203916,59.82630788667384,58.50599505265115,62.09214569669006,62.14050597691069,62.68862585992262,66.76849306549713,69.81466687583301,68.03171968591086
,,,,,           Short-term  Debt ,10.807953558526737,10.00173048381344,9.891797719045401,9.941485733134945,10.076920726526046,8.129116719715586,8.6965936848438,8.587681522454297,9.075468454664712,9.34317494895833,9.430581448105817,8.38798550936784,8.994102577436134,8.644348112554535,8.94234802127264,8.342743616362641,8.344705366080793,8.617477845036536,8.833357812198471,7.360792818452926,8.300423760086458,7.925681300522815,7.755541610060359,8.190573196221326,8.50087041572208,8.368255129999792,8.34185725454795,8.524521493737614,9.269648850976198,9.856667053813903,9.267052689957481,9.388382371977555,9.700824555945395,9.510374258204871,9.462964781707779,10.538098923336916,9.51462896279589,10.510123517153989,10.621586128297038,10.906339991924558,10.25035417484563,9.685278425387121,9.827095634295159
,,,,,           Long-term  Debt ,51.65570864571756,46.42058051218172,47.20543185973451,48.52014796380509,49.318381081900704,44.02319186811574,45.491820068805254,45.11633564985233,44.5483539467635,45.79192978751034,45.60423423888708,44.79819760753364,43.70214441986588,45.444514836413006,44.52523422561138,47.02968281203192,44.40286894815998,43.00503030953229,44.95098926643885,45.939722467066666,46.382521622757814,46.43900348962028,47.8303906442037,46.917625924131706,46.99071437857272,50.35433592267893,52.55480642064232,52.67487351616873,52.317197583740494,46.31912612998128,49.62514748789806,50.237003856428565,48.35550355641633,48.86444076252513,49.017224240331394,49.28820896333691,48.991366089855255,51.58202217953607,51.51891984861364,51.782285867998056,56.51813889065149,60.12938845044589,58.204624051615696

,,,,,     As a Percentage of Gross External Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,           Short-term  Debt ,17.302785615077745,17.72655232878242,17.324479299643063,17.005145262738868,16.965854907224962,15.587261503534572,16.048806529713502,15.990761910605594,16.924322154294984,16.945963907416616,17.13566463407757,15.770986030208869,17.067823782396918,15.98175232618666,16.724803414491,15.066602918604529,15.82007414477047,16.693256784877562,16.423659097847455,13.809984348223866,15.179181922213278,14.578731268501393,13.952346026301326,14.862712494620991,15.319206411628873,14.250486873940593,13.698381407299465,13.929094384605847,15.051345193981014,17.546111047448846,15.73561976283924,15.745612675804917,16.709331904646987,16.29191331026498,16.18148802176668,17.614489838314515,16.262656423898804,16.926655375213183,17.092854268427846,17.397637677199548,15.352082553054563,13.872841995525972,14.444873185133256
,,,,,           Long-term  Debt ,82.69721438492225,82.27344767121758,82.67552070035694,82.99485473726115,83.03414509277505,84.41273849646542,83.9511934702865,84.00923808939442,83.07567784570502,83.05403609258339,82.86433536592244,84.22901396979113,82.93217621760309,84.01824767381333,83.27519658550901,84.93339708139546,84.17992585522951,83.30674321512241,83.57634090215255,86.19001565177614,84.82081807778673,85.4212687314986,86.04765397369869,85.137287505379,84.68079358837115,85.74951312605941,86.30161859270054,86.07090561539415,84.948654806019,82.45388895255115,84.26438023716078,84.25438732419506,83.29066809535301,83.70808668973501,83.81851197823335,82.38551016168549,83.73734357610118,83.07334462478681,82.90714573157216,82.60236232280043,84.64791744694543,86.12715800447403,85.55512681486675

,,,,,     Short - term Debt as a Percentage of Official Reserves,93.32404506675597,98.73128252893284,101.61166846049912,94.46076697280465,90.32742344467107,80.71697004641874,86.35165617230439,74.995048712263,88.48137991329837,104.90466547425994,99.38184047087022,100.99533272389354,104.78489236138782,115.06165873916308,142.2280868989867,110.86121106897369,122.0017005822555,150.77553105002065,115.19645280982236,93.83588772498163,98.42188796636079,103.32881355202505,80.24153533667436,109.29383112593356,116.04020622062086,101.74925812547009,85.9516223057955,100.92367833561183,107.94874760617894,115.96420525185533,117.41520286305662,119.15987422567416,144.66951108408264,199.60185674244684,204.21414256188498,338.77427848959854,268.2194055428564,452.3390010271685,456.5908554461509,467.63478739644535,444.085543196452,397.0162283346803,443.9501941447137

,,,,,Memorandum Items:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,,Gross External Debt Position - Instrument wise Breakdown ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, Currency and deposits ,1573.6711652182591,1733.7187223271083,1583.705903042424,1687.6736055453935,1886.0352557942101,1712.6253031177278,1749.4851282214659,1625.1060207626847,1593.7904582431283,1581.618491662966,1993.9751315963977,3088.5673584491674,3050.775416820845,2696.900904124813,2069.925459467172,2322.345276609194,2441.574299442667,1836.8706728861994,1860.6080484946342,1774.348175316247,2213.215605122461,2385.3025103921823,1884.8675536079427,1982.6538042284024,1580.7855502622742,1761.8381865787937,1393.316335239348,1712.6322264662888,1748.2714144223135,1553.6237720225147,1112.2620573711645,1488.6719033063441,1733.5029358352883,1456.4702602528155,1556.169940087339,3234.684136225853,5750.845947673503,6375.30257834225,6092.142907797166,6392.116584611637,5893.650876321448,5525.140904057003,5785.420116444336
,,,,, Debt securities,7049.791400266979,7429.006510302192,7620.476494464017,8163.218681376993,8429.327724158686,9850.213887642607,10808.423234294589,10941.638674045333,10794.944931366317,10111.141334168608,10775.491625882793,9882.34280404021,10838.8022929213,10510.244253062214,10705.932293178668,13006.638695766971,12264.535109555987,12147.433674858179,13350.479730209505,14078.555184294233,14086.659090004126,13730.819887084208,15020.384708371865,14088.025357182856,12804.611144076425,15158.10536779493,16421.725630579644,15945.349531413272,14805.780663281586,8872.697302131774,10098.219975749122,10107.66858507099,7711.877796694583,8274.33492574384,8792.226285244631,7564.6320122881525,6360.226649579604,5520.793949169941,3921.7798618647075,3366.484431061675,4034.5344691253263,4973.641290641709,6395.573546045078
,,,,, Loans,23749.157276276157,24194.04677657676,24068.9519116634,24499.542181962413,24506.961174774275,25029.31102778437,25499.56336894947,25178.18201344327,25297.277057112213,25704.614603101974,25722.796920741537,25630.274381284828,25935.9411824673,26863.93676087378,27143.50256237611,27210.116188131622,26342.191661270037,26899.321860156087,27924.175250953816,28446.143432741257,28884.49379933384,29341.807475800786,28752.548451557697,29023.771758469535,30450.310749526325,30109.493566314362,29991.559266956116,29998.37433452309,30320.033271987417,31480.906622056187,31115.139456145876,31150.224473320348,31353.2159534239,31507.597620686458,32294.804838529402,31781.471390409886,30562.677667675467,29605.61446639864,29229.32815275975,28750.6426262446,29507.751206310066,30276.823947883655,30067.474177408654
,,,,, Trade credit and advances,2137.413849233761,2091.4453364835854,2477.9559665977254,2202.593996469799,2373.802188599627,2374.3746838260213,2470.5629594730544,2277.9438932500757,2111.1027873507455,1777.801113587936,2053.598357938825,1712.0203480955201,1852.7376466309156,1502.2136853457,1843.6454458903436,1686.8717297249063,2013.5266754696395,2237.669111766815,2368.139098776972,1795.6025188122521,2524.611296310877,2294.940807860669,2678.308620672265,2565.593301143798,2616.48153118539,2391.5057288826692,2651.328944039913,2456.552631367206,2612.179143824457,2507.190188754426,2181.803653874458,2198.8652251244725,2683.4228484244513,2830.036982900023,2935.01486233001,2894.374379050001,2437.390055307409,2919.516477563169,3395.978484083191,3305.5269359131635,3033.8892266187268,2822.312696062052,2813.316123822074
,,,,, Other debt liabilities,204.6507428440213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,," Special Drawing Rights (SDRs), Allocation ",607.79069980552,592.40729779212,597.14491106,606.6698128958053,608.9947441292361,610.4758017453628,611.3402552781158,586.3044485986193,572.945125335059,545.5357175847254,556.1732224024682,555.1229923533014,547.9998332942484,557.1317032812648,553.1868886436625,551.989220962699,531.6299849431642,536.5797179279983,550.238657546427,558.9017719519943,563.1890552558114,574.867258182,556.2439416897462,551.766464463304,550.00209990274,548.9976309795,549.7727329832601,539.13485344186,546.8541403855744,539.7240891488,544.0346053942,556.63792215942,569.5694708956198,560.4501585452599,564.09234704252,1338.7279629582501,1329.90997727025,1313.57579904,1271.9333503098928,1216.159862323,1264.582766489,1278.2563455892498,1263.8511017282501
,,,,, Debt liabilities of direct investment enterprises to direct investors              ,1775.6280151382052,1867.269222287543,2013.109477971509,2118.334937375729,2100.2063855535644,2159.4488125535645,2226.528812553565,2369.075812553566,2544.0122320075047,2495.957202310623,2543.577768955074,2573.4517189550743,2613.1388343443036,2659.4059174359613,2689.41718969803,2723.7069879600986,2824.5190583653907,2561.833706145828,2757.2107330163076,2811.3735638191615,3331.7729088341075,3552.0202568341074,4403.324316834104,4469.6684228341055,4409.619301786571,4503.265552587887,4616.372579267823,4669.9871163065745,4778.377781449659,4837.163431630739,4902.30543163074,4947.41143163074,4989.66143163074,5053.316431630738,5096.415431630739,5194.945431630738,5334.098431630733,5481.731431630734,5619.181431630734,5802.656201311963,5943.739830420081,6023.341830420081,6086.46983042008

,,,,,Gross External Debt Position - Maturity wise Breakdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, Short-term,6419.005255094312,6719.762642854897,6645.903215517844,6679.286604664045,6770.279959323789,6505.569528453991,6959.709994106795,6872.549768789724,7262.915894899075,7154.02140055489,7478.965875882599,6851.196992491345,7653.10895893435,7158.200213191521,7527.099771108047,7156.887712213198,7343.358344529564,7715.574665815212,8016.527856236673,6831.0983516024735,7833.0561980033635,7563.410530165612,7435.997354800136,7829.896777783722,8029.073415684279,7762.697075566966,7619.598014776449,7705.857870780779,8249.867531461008,8736.43773846632,7860.5345459724385,7943.579645424261,8194.465305691527,8094.181994017295,8291.187938808795,9161.09101115712,8420.014550782154,8669.246324158508,8466.1495507817,8495.890468663581,7626.630349402633,7061.209571928773,7570.862085867219
,,,,,General Government,575.9665379882714,442.23216418177196,522.3897262376938,522.2921277088532,507.2965358231002,646.2238393202415,593.9293499327692,543.1256862769641,398.7850172251944,311.7535985864047,216.16901409366196,28.28023701717558,33.411526505494145,15.218652424172397,36.4521165787835,84.80033709046984,79.72694803802277,77.93317570912345,129.07932569325007,124.90866485544038,166.72743170836205,159.5858435325766,129.89139353660647,99.59524986441352,59.58419665661475,65.33264320550322,65.79722333718857,61.3516654719304,118.55724234423839,52.985633150176035,8.447744394390067,8.520304578655457,3.5689075491674327,5.7441580290130645,2.62114556538202,0.2996957709914224,0.9782937972926565,4.065859701316731,5.770433946467979,26.975208142053297,30.89036963243504,170.56286859610958,510.227013964599
,,,,,Central Bank,232.34634527810476,119.93884651596181,253.7803575163548,116.02886952293875,290.844056271902,179.22341399006405,344.2428256075509,234.634939023799,443.1404334868896,249.58285206260348,430.72000292715046,236.38098708118108,482.67903421172696,254.51791820271023,448.17822769941483,279.93801399324826,536.1511499371829,298.53230529817034,485.0855876125333,215.8679146833765,595.8203953888919,252.24123927019184,515.1356940685049,218.51439191808254,432.4882858571194,229.34669767217406,383.96334857473335,215.02256538609936,456.49481335966834,219.7287876335729,273.7550957762801,159.08709869244902,342.83669531479813,276.97362313241706,461.9378988255071,234.5694025388766,525.7464326065008,1304.1705354090957,1910.6132307553514,2023.193664352575,2029.2362362214387,1993.0478211841937,1992.0991296142622
,,,,,"Deposit-Taking Corporations, except the Central Bank",3700.9741250282586,4181.885938574642,3641.75613315329,3947.7173037937655,3883.6197585623167,3479.5145667376687,3890.335262443412,4043.9917396488527,4746.598192629837,5058.642463541421,5202.195403151833,5105.81534333754,5762.459003816186,5636.496925509,5643.36103939954,5380.899303324499,5247.088518374706,5397.210498149549,5516.940178373903,4908.708262941388,5140.370783885224,5107.81068857217,4627.322540082788,5164.264440567425,5352.603269415178,5305.472016456651,4902.143670154618,5187.641812735568,5518.825594092648,6176.015777878117,5669.906507857315,5735.829386068703,5507.199188603108,5257.464212855866,5352.628894417905,6265.2219128472525,5978.543941950875,5742.881664614927,5070.37082964671,5162.245351735784,4546.813180560034,4068.0241658264113,4246.961225966301
,,,,,Other Sectors,1909.7182467996774,1975.7056935825221,2227.976998610505,2093.248303638488,2088.5196086664705,2200.607708406016,2131.2025561230625,2050.7974038401085,1674.3922515571544,1534.0424863644598,1629.8814557099543,1480.7204250554482,1374.559394400943,1251.9667170556374,1399.1083874303092,1411.2500578049812,1480.391728179653,1941.89868665837,1885.4227645569863,1581.6135091222686,1930.1375870208844,2043.7727587906727,2163.647727112237,2347.522695433802,2184.3976637553665,2162.545718232638,2267.69377270991,2241.841827187182,2155.9898816644536,2287.7075398044535,1908.4251979444534,2040.1428560844536,2340.8605142244537,2553.9999999999995,2473.999999999999,2660.999999999999,1914.7458824274856,1618.1282644331689,1479.3950564331692,1283.4762444331689,1019.6905629887248,829.5747163220576,821.5747163220577

,,,,, Long-term,30679.097893688588,31188.13122291441,31715.44144928123,32598.746610962087,33135.04751368581,35230.87998821567,36406.19376466347,36105.70109386383,35651.15669651589,35062.64706186195,36166.64715163449,36590.58261068675,37186.28624754456,37631.633010932215,37478.510068145944,40344.780386942286,39074.61844451732,38504.13407792589,40794.32366276099,42633.82629533268,43770.88555685786,44316.34766598834,45859.68023793349,44851.58233053828,44382.73696105546,46710.50895757118,48004.477474289655,47616.17282273751,46561.62888388999,41054.86766727812,42093.230634193125,42505.89989518805,40846.78513121305,41588.02438574183,42947.53576605585,42847.74430140576,43355.13417835481,42547.28837798623,41064.19463766374,40337.696172802454,42051.51802588201,43838.307442724974,44841.242810001255
,,,,,General Government,21547.368048040094,21693.694927477867,21563.132531791263,21664.18329398606,21782.804655206593,23882.263131228963,24869.76965968384,24191.83623548818,23733.284887313428,23140.31212639207,24121.728968532334,23451.71218451597,24647.408701934386,24670.794081442986,25173.845454526887,28215.152206561324,27117.508549809543,27207.030312124538,29552.984753297467,30873.37916385117,31188.239581550475,31458.072986856067,32540.73382139059,32199.809342993318,31951.80756514545,34465.55795115756,35463.123704877245,35051.51219279181,34130.46824725686,28670.87236920221,29856.252203532487,30018.86450065374,28182.96798683962,28610.494751710008,29779.03256272791,28685.276251444688,27554.87096979129,26517.784246570245,25141.392120139757,24446.036685405703,27487.571567828516,29188.784428318984,30484.671880834903
,,,,,Central Bank,3318.0790218933885,2961.7487405667375,2889.793953831425,2813.125975302639,2664.7984941330606,2514.0543893703625,2328.8348425217023,2029.1773571572385,1820.732737835059,1614.8129038347251,1925.1759324024683,2901.4027448533016,2340.2066115442485,2215.270966781265,1554.5984671863844,1455.93864492801,1485.5458117046305,1002.1663462006095,931.8096857861588,1067.2382586992671,1328.5981914509455,1356.1478859245187,1562.2661076368236,1549.691126395975,1542.1709869652227,1541.9159022273284,1708.8338693556557,1675.7648638843884,1861.6330523671968,1839.3270874626905,1854.0137327456573,2296.97378765329,2347.5834898952135,1895.8004564783998,1879.61746662536,2838.0674809309903,4366.570210176602,4618.556118083981,4453.003435091048,4322.177204606138,4362.244111722217,4350.460957653102,4267.680488372868
